dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1624,1985,DEPUTADO JAIME MARTINS                     PFL,"AUTORIZA O PODER EXECUTIVO A CONCEDER ÀS FUNDAÇÕES EDUCACIONAIS
CRIADAS POR LEIS ESTADUAIS DETERMINADOS BENEFÍCIOS.
(DÉBITO AO PODER EXECUTIVO DAS DESPESAS COM ÁGUA, LUZ E TELEFONE
FEITAS PELAS FUNDAÇÕES EDUCACIONAIS; ISENÇÃO DO PAGAMENTO DO
ICM; PUBLICAÇÃO PELA IMPRENSA OFICIAL DE ATOS DE INTERESSE
DAS FUNDAÇÕES EDUCACIONAIS; CONCESSÃO DE MOBILIÁRIO PELA CARPE;
INCLUSÃO NO RATEIO DAS VERBAS DA LOTERIA).",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-09,000141927,PL. 1624 1985 - PROJETO DE LEI,2800,NA,NA,NA,20090417,1329,m17663,1985-08-07,"list(passo = 1, data = ""1985-08-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO AUTOR.\nRECEBEU O NÚMERO PL 1338 1989."")","list(expressao = ""(PL adj 1338 adj 1989[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1338 1989"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1338+adj+1989%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1338, ano = 1989)",list(),NULL,N,ARQUIVO,19870131,"list(id = 2800, nome = ""DEPUTADO JAIME MARTINS"", partido = ""PFL"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1623,1985,DEPUTADO FERRAZ CALDAS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A IRMANDADE DE SÃO BENEDITO E
NOSSA SENHORA DO ROSÁRIO, SEDIADA EM SÃO LOURENÇO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-09,000141928,PL. 1623 1985 - PROJETO DE LEI,1690,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9010 1985 - LEI ORDINÁRIA,20120127,0925,rosanacf,1985-08-07,"list(passo = 1, data = ""1985-08-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 10 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 20 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 15 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO PEREIRA SOBRINHO\nPUBLICAÇÃO: 30 10 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9010/1985,LEI 9010 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1622,1985,DEPUTADO NEIF JABUR                        PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO MUNICIPAL DE
ASSISTÊNCIA SOCIAL - AMAS, COM SEDE NA CIDADE DE CABO VERDE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CABO VERDE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-09,000141929,PL. 1622 1985 - PROJETO DE LEI,1694,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9315 1986 - LEI ORDINÁRIA,20120127,0925,rosanacf,1985-08-07,"list(passo = 1, data = ""1985-08-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 9 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 7 10 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 10 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 5 9 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 24 9 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 21 10 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 11 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1694, nome = ""DEPUTADO NEIF JABUR"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9315/1986,LEI 9315 1986 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1621,1985,DEPUTADO FERNANDO RAINHO                   PDS,"DECLARA DE UTILIDADE PÚBLICA O ABRIGO RECANTO DA VELHICE, COM
SEDE EM JUIZ DE FORA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-09,000141930,PL. 1621 1985 - PROJETO DE LEI,2796,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9035 1985 - LEI ORDINÁRIA,20120127,0926,rosanacf,1985-08-07,"list(passo = 1, data = ""1985-08-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 20 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 15 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 2 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2796, nome = ""DEPUTADO FERNANDO RAINHO"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/9035/1985,LEI 9035 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1620,1985,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O SOS - SERVIÇO DE OBRAS SOCIAIS,
COM SEDE EM LAVRAS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LAVRAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-08,000141931,PL. 1620 1985 - PROJETO DE LEI,2052,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9029 1985 - LEI ORDINÁRIA,20120127,0926,rosanacf,1985-08-06,"list(passo = 1, data = ""1985-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 10 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 20 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 15 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 30 10 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9029/1985,LEI 9029 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1619,1985,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"CONCEDE TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS AO
PROFESSOR ARMANDO ALVES DA SILVA.",EDUCAÇÃO,"CONCESSÃO HONORÍFICA, CIDADANIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-07,000141933,PL. 1619 1985 - PROJETO DE LEI,1698,DELIBERAÇÃO DE PLENÁRIO,"EDUCAÇÃO
HOMENAGEM",LEI 9329 1986 - LEI ORDINÁRIA,20150902,1603,malves,1985-08-05,"list(passo = 1, data = ""1985-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 8 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 24 9 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 10 1986\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO PADRE LAZARO DE ASSIS PINTO\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 20 8 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 18 9 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 21 10 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 11 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/9329/1986,LEI 9329 1986 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1618,1985,DEPUTADO SÍLVIO MITRE                      PSDB,"DÁ A DENOMINAÇÃO DE PRESIDENTE TANCREDO NEVES AO GINÁSIO POLIESPORTIVO
DE ALFENAS.",NA,"DENOMINAÇÃO, GINÁSIO, ESPORTE, MUNICÍPIO, ALFENAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-07,000141934,PL. 1618 1985 - PROJETO DE LEI,2815,NA,PRÓPRIO PÚBLICO,NA,20120424,1438,rosanacf,1985-08-05,"list(passo = 1, data = ""1985-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2815, nome = ""DEPUTADO SÍLVIO MITRE"", partido = ""PSDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1617,1985,DEPUTADO SÍLVIO MITRE                      PSDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL MANOEL DA COSTA REZENDE À ESCOLA
ESTADUAL DA VARGEM DA OLARIA, SITUADA NO BAIRRO VÁRZEA DA OLARIA, EM
ITAÚNA.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITAÚNA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-07,000141935,PL. 1617 1985 - PROJETO DE LEI,2815,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9049 1985 - LEI ORDINÁRIA,20120424,1451,rosanacf,1985-08-05,"list(passo = 1, data = ""1985-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 9 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUGO GONTIJO\nPUBLICAÇÃO: 27 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 15 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 31 10 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2815, nome = ""DEPUTADO SÍLVIO MITRE"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9049/1985,LEI 9049 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1616,1985,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"AUTORIZA O PODER EXECUTIVO A CONCEDER GRATIFICAÇÃO POR RISCO DE
VIDA E DÁ OUTRAS PROVIDÊNCIAS. (GRATIFICAÇÃO PARA OS SERVIDORES
DO MANICÔMIO JUDICIÁRIO JORGE VAZ, DE BARBACENA.)",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-07,000141936,PL. 1616 1985 - PROJETO DE LEI,1697,NA,NA,NA,20090416,1809,m17663,1985-08-05,"list(passo = 1, data = ""1985-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 8 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nPERDEU PRAZO\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 5 4 1986\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 5 4 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1615,1985,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE D. FIUTA LOPES AO CENTRO DE SAÚDE SEDIADO NA CIDADE
DE SÃO JOSÉ DO ALEGRE.",NA,"DENOMINAÇÃO, CENTRO DE SAÚDE, MUNICÍPIO, SÃO JOSÉ DO ALEGRE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-07,000141937,PL. 1615 1985 - PROJETO DE LEI,295,NA,PRÓPRIO PÚBLICO,NA,20120424,1452,rosanacf,1985-08-05,"list(passo = 1, data = ""1985-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 9 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 17 9 1985\nJUSTIÇA (PARECER SOBRE O SUBSTITUTIVO 1 DO DEP. JOSÉ PEREIRA)\n(SUBSTITUTIVO 1 PUBLICADO NO DL EM 26 9 1985)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 5 10 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1614,1985,DEPUTADO DÊNIO MOREIRA                     PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL PROFESSOR ROLDANO VALENTE PERES À
ESCOLA ESTADUAL DO CÓRREGO DO BREJAÚBA, DISTRITO DE SANTA RITA,
MUNICÍPIO DE CARATINGA.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CARATINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-06,000141938,PL. 1614 1985 - PROJETO DE LEI,246,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9050 1985 - LEI ORDINÁRIA,20120424,1501,rosanacf,1985-08-02,"list(passo = 1, data = ""1985-08-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 8 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 20 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 15 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 31 10 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 246, nome = ""DEPUTADO DÊNIO MOREIRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/9050/1985,LEI 9050 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1613,1985,DEPUTADO NEIF JABUR                        PMDB,"AUTORIZA O PODER EXECUTIVO A DOAR À PREFEITURA MUNICIPAL DE PASSOS
A ÁREA QUE MENCIONA.",NA,NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1985-08-06,000141939,PL. 1613 1985 - PROJETO DE LEI,1694,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1985-08-02,"list(passo = 1, data = ""1985-08-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 8 1985\nRETIRADO PELO AUTOR ATRAVÉS DE REQUERIMENTO DEFERIDO EM\n20 7 1986."")",list(),list(),NULL,N,NA,NA,"list(id = 1694, nome = ""DEPUTADO NEIF JABUR"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1612,1985,DEPUTADO JACIEL PEREIRA                    PMDB,PROÍBE O CORTE DE FORNECIMENTO DE ÁGUA POR FALTA DE PAGAMENTO.,NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-06,000141940,PL. 1612 1985 - PROJETO DE LEI,2936,NA,NA,NA,20090416,1807,m17663,1985-08-02,"list(passo = 1, data = ""1985-08-02"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, AO FINAL DA LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2936, nome = ""DEPUTADO JACIEL PEREIRA"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1611,1985,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA A TENDA DO PAI JACÓ, COM SEDE EM
DIVINÓPOLIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-03,000141941,PL. 1611 1985 - PROJETO DE LEI,2036,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9043 1985 - LEI ORDINÁRIA,20120127,0927,rosanacf,1985-08-01,"list(passo = 1, data = ""1985-08-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 8 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 10 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 6 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 15 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 31 10 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9043/1985,LEI 9043 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1610,1985,DEPUTADO MÁRIO PACHECO                     PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS SERVIDORES DO
TRIBUNAL DO TRABALHO DA TERCEIRA REGIÃO. (SEDE: BELO HORIZONTE).",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-08-03,000141942,PL. 1610 1985 - PROJETO DE LEI,2113,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8988 1985 - LEI ORDINÁRIA,20120127,0927,rosanacf,1985-08-01,"list(passo = 1, data = ""1985-08-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 8 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 9 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 10 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 6 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HUGO GONTIJO\nPUBLICAÇÃO: 27 9 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 12 10 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2113, nome = ""DEPUTADO MÁRIO PACHECO"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8988/1985,LEI 8988 1985 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1609,1985,DEPUTADO JOSÉ MARIA CHAVES                 PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL MARIA DE LOURDES MOURÃO À ESCOLA
ESTADUAL PARQUE PINHEIRO, EM POÇOS DE CALDAS.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, POÇOS DE CALDAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-08-03,000141943,PL. 1609 1985 - PROJETO DE LEI,2805,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120424,1502,rosanacf,1985-08-01,"list(passo = 1, data = ""1985-08-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 8 1985\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2805, nome = ""DEPUTADO JOSÉ MARIA CHAVES"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
