dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,autoresEstruturados,tema,regime,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,observacao,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1632,1970,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A INSTITUIR A FUNDAÇÃO PANDIÁ
CALÓGERAS - UNIVERSIDADE MINEIRA DE RÁDIO E TV EDUCATIVOS -
E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-18,000149653,PL. 1632 1970 - PROJETO DE LEI,,"FUNDAÇÃO PÚBLICA
ESTABELECIMENTO DE ENSINO",NA,NA,20131022,1415,rosanacf,1970-09-16,"list(passo = 1, data = ""1970-09-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: NÃO CONSTA\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. GERALDO SANTANNA\nPUBLICAÇÃO: 29 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 6 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 10 1970."")",list(),list(),"list(descricao = ""MSG 628 1970"")",N,NULL,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO",DELIBERAÇÃO DE PLENÁRIO,LEI 5576 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5576/1970,LEI 5576 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1631,1970,DEPUTADA MARIA PENA                        ARENA,"DÁ A DENOMINAÇÃO DE ""JOSÉ EDUARDO"" À ESCOLA SINGULAR DE TAQUARA
NO MUNICÍPIO DE ITAPECERICA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITAPECERICA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-12,000149654,PL. 1631 1970 - PROJETO DE LEI,748,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120411,1553,rosanacf,1970-09-10,"list(passo = 1, data = ""1970-09-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1970\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 10 1970\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 6 10 1970\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 24 10 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 26 11 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 12 1970."")",list(),list(),NULL,N,"list(id = 748, nome = ""DEPUTADA MARIA PENA"", partido = ""ARENA"")",NA,NA,LEI 5631 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5631/1970,LEI 5631 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1630,1970,GOVERNADOR DO ESTADO,"AUTORIZA O REVIGORAMENTO DO CRÉDITO ESPECIAL AUTORIZADO PELO
ART. 111 DA LEI 5.047, DE 27 DE NOVEMBRO DE 1968, E ABERTO PELO
DECRETO 12.091, DE 8 DE OUTUBRO DE 1969, NAS CONDIÇÕES QUE
ESPECIFICA. (AUTORIZA REVIGORAMENTO DE CRÉDITO ESPECIAL PARA
COBRIR DESPESAS DE INSTALAÇÃO DA PROCURADORIA FISCAL DO ESTADO).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-10,000149655,PL. 1630 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-09-08,"list(passo = 1, data = ""1970-09-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 23 9 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 23 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 30 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 10 1970."")",list(),list(),"list(descricao = ""MSG 626 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5561 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5561/1970,LEI 5561 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1629,1970,GOVERNADOR DO ESTADO,"AUTORIZA O GOVERNO DO ESTADO A PRESTAR FIANÇA NOS EMPRÉSTIMOS
DO BANCO NACIONAL DE HABITAÇÃO, COM A INTERVENIÊNCIA DE
INSTITUIÇÃO FINANCEIRA CONTROLADA PELO ESTADO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-09-10,000149656,PL. 1629 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-09-08,"list(passo = 1, data = ""1970-09-08"", local = ""PLENÁRIO"", historico = ""DEVOLVIDO AO PODER EXECUTIVO, EM 21 9 1970, A PEDIDO DO\nGOVERNADOR ISRAEL PINHEIRO.\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),"list(descricao = ""MSG 625 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1628,1970,GOVERNADOR DO ESTADO,"DISPÕE SOBRE O RESGATE DE AFORAMENTOS NA CIDADE INDUSTRIAL
DE CONTAGEM E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-10,000149657,PL. 1628 1970 - PROJETO DE LEI,NA,NA,NA,NA,20020219,NA,MSILVIA,1970-09-08,"list(passo = 1, data = ""1970-09-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 23 9 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 23 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 30 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 21 10 1970."")",list(),list(),"list(descricao = ""MSG 623 1970"")",N,NULL,NA,NA,LEI 5578 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5578/1970,LEI 5578 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1627,1970,DEPUTADO ALTAIR CHAGAS                     ARENA,"DÁ A DENOMINAÇÃO DE MINISTRO NELSON HUNGRIA AO FÓRUM DA CIDADE DE RIO
POMBA.","DENOMINAÇÃO, FÓRUM, COMARCA DE RIO POMBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-09,000149658,PL. 1627 1970 - PROJETO DE LEI,706,PRÓPRIO PÚBLICO,NA,NA,20120411,1543,rosanacf,1970-09-04,"list(passo = 1, data = ""1970-09-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 9 10 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 10 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 6 10 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BONIFÁCIO DE ANDRADA\nPUBLICAÇÃO: 15 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 25 11 1970."")",list(),list(),NULL,N,"list(id = 706, nome = ""DEPUTADO ALTAIR CHAGAS"", partido = ""ARENA"")",NA,NA,LEI 5607 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5607/1970,LEI 5607 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1626,1970,DEPUTADO BONIFÁCIO DE ANDRADA              ARENA,"RECONHECE DE UTILIDADE PÚBLICA O INSTITUTO MAURO E ALCIDES FERREIRA,
COM SEDE NA CIDADE DE BARBACENA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BARBACENA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-09-09,000149659,PL. 1626 1970 - PROJETO DE LEI,281,UTILIDADE PÚBLICA,ARQUIVO,19710131,20120229,0859,rosanacf,1970-09-04,"list(passo = 1, data = ""1970-09-04"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. BONIFÁCIO DE ANDRADA,\nEM 10 3 1971.\nRECEBEU O NÚMERO PL 25 1971."")","list(expressao = ""(PL adj '25' adj 1971[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 25 1971"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2725%27+adj+1971%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 25, ano = 1971)",list(),NULL,N,"list(id = 281, nome = ""DEPUTADO BONIFÁCIO DE ANDRADA"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1625,1970,DEPUTADA MARIA PENA                        ARENA,"DÁ A DENOMINAÇÃO DE ""SEBASTIÃO RIBEIRO"" ÀS ESCOLAS COMBINADAS DE
FIDÉLIS, NO MUNICÍPIO DE PEDRA DO INDAIÁ.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PEDRA DO INDAIÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-09,000149660,PL. 1625 1970 - PROJETO DE LEI,748,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120411,1541,rosanacf,1970-09-04,"list(passo = 1, data = ""1970-09-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1970\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 10 1970\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 6 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 5 12 1970."")",list(),list(),NULL,N,"list(id = 748, nome = ""DEPUTADA MARIA PENA"", partido = ""ARENA"")",NA,NA,LEI 5630 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5630/1970,LEI 5630 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1624,1970,DEPUTADO FÁBIO VASCONCELLOS                ARENA,"DECLARA DE UTILIDADE PÚBLICA A ENTIDADE ""OBRAS SOCIAIS PADRE ARLINDO
VIEIRA"", COM SEDE NA CIDADE DE DIOGO VASCONCELOS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIOGO VASCONCELOS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-09,000149661,PL. 1624 1970 - PROJETO DE LEI,1197,UTILIDADE PÚBLICA,NA,NA,20120229,0857,rosanacf,1970-09-04,"list(passo = 1, data = ""1970-09-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 19 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BILAC PINTO\nPUBLICAÇÃO: 2 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 16 10 1970."")",list(),list(),NULL,N,"list(id = 1197, nome = ""DEPUTADO FÁBIO VASCONCELLOS"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5569 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5569/1970,LEI 5569 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1623,1970,DEPUTADO JORGE FERRAZ                      MDB,"DECLARA DE UTILIDADE PÚBLICA A ""CORPORAÇÃO MUSICAL OLARIENSE NOVA
AURORA"", COM SEDE NA CIDADE DE OLARIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, OLARIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-04,000149663,PL. 1623 1970 - PROJETO DE LEI,314,UTILIDADE PÚBLICA,NA,NA,20120229,0856,rosanacf,1970-09-02,"list(passo = 1, data = ""1970-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ALVIMAR MOURÃO\nPUBLICAÇÃO: 19 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BILAC PINTO\nPUBLICAÇÃO: 2 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 17 10 1970."")",list(),list(),NULL,N,"list(id = 314, nome = ""DEPUTADO JORGE FERRAZ"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5572 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5572/1970,LEI 5572 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1622,1970,DEPUTADO CARLOS COTTA                      MDB,"DECLARA DE UTILIDADE PÚBLICA A ""ASSOCIAÇÃO DOS CONGADOS DE NOSSA
SENHORA DO ROSÁRIO DO ESTADO DE MINAS GERAIS"", COM SEDE EM BELO
HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-04,000149664,PL. 1622 1970 - PROJETO DE LEI,1185,UTILIDADE PÚBLICA,NA,NA,20120229,0855,rosanacf,1970-09-02,"list(passo = 1, data = ""1970-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 19 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BILAC PINTO\nPUBLICAÇÃO: 2 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 10 11 1970."")",list(),list(),NULL,N,"list(id = 1185, nome = ""DEPUTADO CARLOS COTTA"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5586 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5586/1970,LEI 5586 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1621,1970,DEPUTADO LOURIVAL BRASIL                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O GRUPO DE EDUCAÇÃO E PROMOÇÃO (GEP), COM
SEDE NA CIDADE DE SÃO SEBASTIÃO DO PARAÍSO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO SEBASTIÃO DO PARAÍSO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-04,000149665,PL. 1621 1970 - PROJETO DE LEI,322,UTILIDADE PÚBLICA,NA,NA,20120229,0854,rosanacf,1970-09-02,"list(passo = 1, data = ""1970-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 9 10 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 10 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 6 10 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BONIFÁCIO DE ANDRADA\nPUBLICAÇÃO: 15 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 8 11 1970."")",list(),list(),NULL,N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5592 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5592/1970,LEI 5592 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1619,1970,GOVERNADOR DO ESTADO,"AUTORIZA A CONSTITUIÇÃO DE SOCIEDADE DE ECONOMIA MISTA PARA
CONSTRUIR, IMPLANTAR E OPERAR CENTRAIS DE ABASTECIMENTO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-04,000149666,PL. 1619 1970 - PROJETO DE LEI,,EMPRESA PÚBLICA,NA,NA,20131022,1416,rosanacf,1970-09-02,"list(passo = 1, data = ""1970-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nTRAMITAÇÃO SINGULAR\nAPROVAÇÃO: 28 9 1970, COM EMENDAS.\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 9 1970\nCOMISSÕES:\nJUSTIÇA, AGRICULTURA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nPERDEU PRAZO.\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BILAC PINTO\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 10 1970."")",list(),list(),"list(descricao = ""MSG 621 1970"")",N,NULL,ADMINISTRAÇÃO PÚBLICA,DELIBERAÇÃO DE PLENÁRIO,LEI 5577 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5577/1970,LEI 5577 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1618,1970,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A CONCEDER O AUXÍLIO FINANCEIRO DE
CR$ 84.730,00 À SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-04,000149667,PL. 1618 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-09-02,"list(passo = 1, data = ""1970-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nTRAMITAÇÃO SINGULAR\nAPROVAÇÃO: 25 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 23 9 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 23 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 30 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 10 1970."")",list(),list(),"list(descricao = ""MSG 620 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5560 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5560/1970,LEI 5560 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1617,1970,DEPUTADO CARLOS COTTA                      MDB,"DECLARA DE UTILIDADE PÚBLICA O ""GRÊMIO RECREATIVO ESCOLA DE SAMBA
CIDADE JARDIM"", COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-03,000149668,PL. 1617 1970 - PROJETO DE LEI,1185,UTILIDADE PÚBLICA,NA,NA,20120228,1559,rosanacf,1970-09-01,"list(passo = 1, data = ""1970-09-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 19 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BILAC PINTO\nPUBLICAÇÃO: 2 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 10 1970."")",list(),list(),NULL,N,"list(id = 1185, nome = ""DEPUTADO CARLOS COTTA"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5575 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5575/1970,LEI 5575 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1616,1970,DEPUTADO HERÁCLITO ORTIGA                  ARENA,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE MUSICAL EUTERPE FRATERNIDADE,
COM SEDE EM BRASÍLIA DE MINAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BRASÍLIA DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-02,000149669,PL. 1616 1970 - PROJETO DE LEI,1174,UTILIDADE PÚBLICA,NA,NA,20120228,1558,rosanacf,1970-08-31,"list(passo = 1, data = ""1970-08-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 10 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 11 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 24 10 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALVIMAR MOURÃO\nPUBLICAÇÃO: 7 11 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 11 1907."")",list(),list(),NULL,N,"list(id = 1174, nome = ""DEPUTADO HERÁCLITO ORTIGA"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5618 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5618/1970,LEI 5618 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1615,1970,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A INSTITUIR A FUNDAÇÃO EZEQUIEL DIAS,
COM SEDE EM BELO HORIZONTE, E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-09-02,000149670,PL. 1615 1970 - PROJETO DE LEI,,"FUNDAÇÃO PÚBLICA
SAÚDE PÚBLICA",NA,NA,20131022,1416,rosanacf,1970-08-31,"list(passo = 1, data = ""1970-08-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nTRAMITAÇÃO SINGULAR\nAPROVAÇÃO: 9 10 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 10 1970\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NAVARRO VIEIRA\nPUBLICAÇÃO: 12 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BILAC PINTO\nPUBLICAÇÃO: 16 10 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 11 1970."")",list(),list(),"list(descricao = ""MSG 618 1970"")",N,NULL,"ADMINISTRAÇÃO PÚBLICA
SAÚDE PÚBLICA",DELIBERAÇÃO DE PLENÁRIO,LEI 5594 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5594/1970,LEI 5594 1970 - LEI ORDINÁRIA,NA,NA
