dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,local,arquivamento,legislacaoCitada,autoresEstruturados,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,3746,1966,DEPUTADO SPÁRTACO POMPÉU                   PRP,"DÁ O NOME DE ""RODOVIA DR. PAULO MENICUCI"" AO RAMAL ASFALTADO QUE LIGA A
CIDADE DE LAVRAS À FERNÃO DIAS (BR-381).",NA,"DENOMINAÇÃO, TRECHO, RODOVIA, MUNICÍPIO, LAVRAS.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-07-02,000151375,PL. 3746 1966 - PROJETO DE LEI,663,PRÓPRIO PÚBLICO,NA,20150513,1547,malves,1966-06-30,"list(passo = 1, data = ""1966-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 12 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 1 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 20 8 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 30 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 26 1 1967\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 10 2 1967\nVETO TOTAL MANTIDO EM 19 4 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,"list(id = 663, nome = ""DEPUTADO SPÁRTACO POMPÉU"", partido = ""PRP"")",NA,NA,PRL 4909 1966,NA
Remissivo,PROJETO DE LEI,PL,3745,1966,DEPUTADO SPÁRTACO POMPÉU                   PRP,DÁ O NOME DE ROQUE ROTUNDO À CIDADE INDUSTRIAL DE VARGINHA.,NA,"DENOMINAÇÃO, ÁREA INDUSTRIAL, MUNICÍPIO, VARGINHA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-07-02,000151376,PL. 3745 1966 - PROJETO DE LEI,663,"INDÚSTRIA
PRÓPRIO PÚBLICO",LEI 4402 1967 - LEI ORDINÁRIA,20171004,1209,zigoni,1966-06-30,"list(passo = 1, data = ""1966-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 12 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 1 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 20 8 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO VAZ\nPUBLICAÇÃO: 30 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 26 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 2 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,"list(id = 663, nome = ""DEPUTADO SPÁRTACO POMPÉU"", partido = ""PRP"")",/legislacao/mineira/LEI/4402/1967,LEI 4402 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3744,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,CONCEDE PENSÃO À VIÚVA DO DEPUTADO SEBASTIÃO PATRUS DE SOUZA.,NA,"CONCESSÃO, PENSÃO VITALÍCIA, VIÚVA, EX-DEPUTADO ESTADUAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-07-02,000151377,PL. 3744 1966 - PROJETO DE LEI,,BENEFÍCIO PESSOAL,LEI 4241 1966 - LEI ORDINÁRIA,20121119,1657,vitoria,1966-06-30,"list(passo = 1, data = ""1966-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 19 8 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 8 1966\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. GERALDO QUINTÃO\nPUBLICAÇÃO: 18 8 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS MEGALE\nPUBLICAÇÃO: 24 8 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 9 1966"")",list(),list(),"list(descricao = ""MSG 1108 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4241/1966,LEI 4241 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3743,1966,TRIBUNAL DE JUSTIÇA,"REVOGA OS ARTS 414 A 422, DA LEI ESTADUAL 3344, DE 14 DE JANEIRO
DE 1965.
(REVOGA ARTIGOS QUE TRATAM DA CRIAÇÃO DO CONSELHO DA ASSISTÊNCIA
JUDICIÁRIA).",NA,"ALTERAÇÃO, LEI ESTADUAL, ORGANIZAÇÃO JUDICIÁRIA.
REVOGAÇÃO, DISPOSITIVOS, CRIAÇÃO, CONSELHO, ASSISTÊNCIA JUDICIÁRIA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-07-02,000151378,PL. 3743 1966 - PROJETO DE LEI,,JUDICIÁRIO,NA,20121119,1656,vitoria,1966-06-30,"list(passo = 1, data = ""1966-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 8 1966\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19670131,LEI 3344 1965 - LEI ORDINÁRIA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3742,1966,DEPUTADO LEÃO BORGES                       PSD,"DÁ A DENOMINAÇÃO DE PROFESSORA HELENA MAGALHÃES AO TERCEIRO GRUPO
ESCOLAR DE CAMPINA VERDE.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CAMPINA VERDE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-07-02,000151379,PL. 3742 1966 - PROJETO DE LEI,713,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 4347 1967 - LEI ORDINÁRIA,20120329,1557,rosanacf,1966-06-30,"list(passo = 1, data = ""1966-06-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 12 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JEOVAH SANTOS\nPUBLICAÇÃO: 20 8 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FLORIVALDO DIAS\nPUBLICAÇÃO: 16 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 23 12 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 1 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,"list(id = 713, nome = ""DEPUTADO LEÃO BORGES"", partido = ""PSD"")",/legislacao/mineira/LEI/4347/1967,LEI 4347 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3741,1966,DEPUTADO SPÁRTACO POMPÉU                   PRP,"DISPÕE SOBRE A ADMISSÃO DE VOLUNTÁRIO DO TRÂNSITO, COMO AUXILIAR
DA FISCALIZAÇÃO E EDUCAÇÃO JUNTO DO DEPARTAMENTO ESTADUAL DE
TRÂNSITO.",NA,"CONTRATAÇÃO, VOLUNTÁRIO, FUNÇÃO, AUXILIAR DE FISCALIZAÇÃO, EDUCAÇÃO,
LOTAÇÃO, DEPARTAMENTO ESTADUAL DE TRÂNSITO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-07-01,000151380,PL. 3741 1966 - PROJETO DE LEI,663,"EXECUTIVO
PESSOAL",NA,20121119,1655,vitoria,1966-06-28,"list(passo = 1, data = ""1966-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 8 1966\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 663, nome = ""DEPUTADO SPÁRTACO POMPÉU"", partido = ""PRP"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3740,1966,DEPUTADO SPÁRTACO POMPÉU                   PRP,"TRANSFORMA A DESIGNAÇÃO PARA O CORPO SUPERIOR DE DEPARTAMENTO DA
GUARDA CIVIL, DA SECRETARIA DA SEGURANÇA PÚBLICA, EM PROMOÇÃO E
DÁ OUTRAS PROVIDÊNCIAS.",NA,"ALTERAÇÃO, FUNÇÃO, NÍVEL SUPERIOR, TRANSFORMAÇÃO, PROMOÇÃO, DEPARTAMENTO
DA GUARDA CIVIL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-07-01,000151381,PL. 3740 1966 - PROJETO DE LEI,663,"EXECUTIVO
PESSOAL",NA,20121119,1655,vitoria,1966-06-28,"list(passo = 1, data = ""1966-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1966\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 663, nome = ""DEPUTADO SPÁRTACO POMPÉU"", partido = ""PRP"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3739,1966,DEPUTADO ARTUR FAGUNDES                    PR,"TRANSFORMA EM ESCOLAS REUNIDAS, COM A MESMA DENOMINAÇÃO, AS ESCOLAS
COMBINADAS ""CORDIOLINO SANTOS"", DE CATUNI, DO MUNICÍPIO DE FRANCISCO
SÁ.",NA,"ALTERAÇÃO, CLASSIFICAÇÃO, ESCOLAS COMBINADAS, TRANSFORMAÇÃO, ESCOLAS
REUNIDAS, MUNICÍPIO, FRANCISCO SÁ.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-07-01,000151382,PL. 3739 1966 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120402,1406,rosanacf,1966-06-28,"list(passo = 1, data = ""1966-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 8 1966\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PR"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3738,1966,DEPUTADO SPÁRTACO POMPÉU                   PRP,"DÁ O NOME DE ""PROFESSOR JOSÉ BRASILIENSE AVELAR"" AO COLÉGIO
ESTADUAL DE TRÊS CORAÇÕES.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, TRÊS
CORAÇÕES.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-06-29,000151383,PL. 3738 1966 - PROJETO DE LEI,663,"ESTABELECIMENTO DE ENSINO
PRÓPRIO PÚBLICO",NA,20121119,1654,vitoria,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 12 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ORLANDO ANDRADE\nPUBLICAÇÃO: 14 9 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JEOVAH SANTOS\nPUBLICAÇÃO: (NÃO CONSTA)\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 663, nome = ""DEPUTADO SPÁRTACO POMPÉU"", partido = ""PRP"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3737,1966,DEPUTADO SPÁRTACO POMPÉU                   PRP,"DÁ A DENOMINAÇÃO DE RODOVIA PROFESSOR PIMENTA DA VEIGA AO RAMAL QUE
LIGA A CIDADE DE NEPOMUCENO À FERNÃO DIAS (BR-381).",NA,"DENOMINAÇÃO, RODOVIA, MUNICÍPIO, NEPOMUCENO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-06-29,000151384,PL. 3737 1966 - PROJETO DE LEI,663,PRÓPRIO PÚBLICO,LEI 4405 1967 - LEI ORDINÁRIA,20120309,1504,rosanacf,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 12 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 1 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 14 9 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FLORIVALDO DIAS\nPUBLICAÇÃO: 16 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 25 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 2 1967"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,"list(id = 663, nome = ""DEPUTADO SPÁRTACO POMPÉU"", partido = ""PRP"")",/legislacao/mineira/LEI/4405/1967,LEI 4405 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3736,1966,DEPUTADO JOSÉ MARCUS CHERÉM                UDN,"DÁ A DENOMINAÇÃO DE JUIZ DE RUY GOUTHIER DE VILHENA AO NOVO EDIFÍCIO DA
DELEGACIA, SERVIÇO DE TRÂNSITO E O PRESÍDIO DA CIDADE DE UBERABA.",NA,"DENOMINAÇÃO, DELEGACIA DE POLÍCIA, SERVIÇO, TRÂNSITO, PRESÍDIO, UBERABA.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-06-29,000151385,PL. 3736 1966 - PROJETO DE LEI,352,PRÓPRIO PÚBLICO,NA,20120329,1555,rosanacf,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 9 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 10 1966\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 27 8 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DANIEL DE BARROS\nPUBLICAÇÃO: 7 10 1966\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 22 10 1966\nVETO TOTAL MANTIDO EM: 22 10 1966"")",list(),list(),NULL,N,NA,NA,NA,NA,NULL,NA,NA,PRL 4742 1966,NA
Remissivo,PROJETO DE LEI,PL,3735,1966,DEPUTADO JOSÉ MARCUS CHERÉM                UDN,"DÁ A DENOMINAÇÃO DE DONA HELENA DE ALMEIDA CASTRO À UNIDADE SANITÁRIA
DE PIRAJUBA.",NA,"DENOMINAÇÃO, UNIDADE SANITÁRIA, MUNICÍPIO, PIRAJUBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-06-29,000151386,PL. 3735 1966 - PROJETO DE LEI,352,PRÓPRIO PÚBLICO,LEI 4352 1967 - LEI ORDINÁRIA,20120329,1550,rosanacf,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 12 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 12 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 14 9 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FLORIVALDO DIAS\nPUBLICAÇÃO: 16 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 23 12 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 1 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4352/1967,LEI 4352 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3734,1966,DEPUTADO JOSÉ MARCUS CHERÉM                UDN,"DÁ A DENOMINAÇÃO DE CORONEL GERALDINO RODRIGUES DA CUNHA, AO GINÁSIO
ESTADUAL DA CIDADE DE VERÍSSIMO.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, VERÍSSIMO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-06-29,000151387,PL. 3734 1966 - PROJETO DE LEI,352,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 4344 1967 - LEI ORDINÁRIA,20120329,1549,rosanacf,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 12 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 12 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 14 9 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JEOVAH SANTOS\nPUBLICAÇÃO: 16 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 23 12 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 1 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4344/1967,LEI 4344 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3733,1966,DEPUTADO JOSÉ MARCUS CHERÉM                UDN,"DÁ O NOME DE LUIZ GUARITA AO VIGÉSIMO QUARTO GRUPO ESCOLAR DA
VILA SANTA MARIA, MUNICÍPIO DE UBERABA.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, GRUPO ESCOLAR, MUNICÍPIO,
UBERABA.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-06-29,000151388,PL. 3733 1966 - PROJETO DE LEI,352,"ESTABELECIMENTO DE ENSINO
PRÓPRIO PÚBLICO",NA,20121119,1653,vitoria,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 8 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 12 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 12 1966\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 14 9 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO VAZ\nPUBLICAÇÃO: 16 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 23 12 1966\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 4 1 1967\nVETO TOTAL MANTIDO EM: 23 6 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,NULL,NA,NA,PRL 4834 1966,NA
Remissivo,PROJETO DE LEI,PL,3732,1966,DEPUTADO DALTON CANABRAVA                  UDN,"DECLARA DE UTILIDADE PÚBLICA A IRMANDADE SANTO ANTÔNIO, MANTENEDORA DO
HOSPITAL SANTO ANTÔNIO, COM SEDE NA CIDADE DE CURVELO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CURVELO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-06-29,000151389,PL. 3732 1966 - PROJETO DE LEI,791,UTILIDADE PÚBLICA,LEI 4271 1966 - LEI ORDINÁRIA,20120302,1543,rosanacf,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 9 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1966\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 17 8 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JORGE VARGAS\nPUBLICAÇÃO: 8 10 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 10 1966"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4271/1966,LEI 4271 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3731,1966,DEPUTADO HÉLIO ANDRADE                     UDN,"DISPÕE SOBRE O IMPOSTO DE TRANSMISSÃO DE PROPRIEDADE ""CAUSA
MORTIS"".",NA,"DISPOSITIVOS, IMPOSTO DE TRANSMISSÃO CAUSA MORTIS.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1966-06-29,000151390,PL. 3731 1966 - PROJETO DE LEI,790,TRIBUTOS,NA,20121119,1653,vitoria,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1966\nSEGUNDA DISCUSSÃO\nREJEIÇÃO: 25 1 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JARBAS MEDEIROS\nPUBLICAÇÃO: 28 12 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SEBASTIÃO ANASTÁCIO\nPUBLICAÇÃO: 28 12 1966\nREJEITADO PELO PLENÁRIO EM SEGUNDA DISCUSSÃO EM 25 1 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3730,1966,DEPUTADO HÉLIO ANDRADE                     UDN,"ALTERA AS TABELAS DO REGIMENTO DE CUSTAS JUDICIAIS DO ESTADO
DE MINAS GERAIS.",NA,"ALTERAÇÃO, TABELA, REGIMENTO DE CUSTAS JUDICIAIS.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1966-06-29,000151391,PL. 3730 1966 - PROJETO DE LEI,790,"CARTÓRIO
JUDICIÁRIO",NA,20150722,1537,m17461,1966-06-27,"list(passo = 1, data = ""1966-06-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1966\nSEGUNDA DISCUSSÃO\nREJEIÇÃO: 24 1 1967\nREJEITADO PELO PLENÁRIO EM SEGUNDA DISCUSSÃO EM 24 1 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,NULL,NA,NA,NA,NA
