dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,legislacaoCitada,tema,regime,linksOrigem,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,696,1968,DEPUTADO FÁBIO VASCONCELLOS                ARENA,"DÁ A DENOMINAÇÃO DE AUGUSTA MACIEL VIDIGAL AO CURSO COMPLEMENTAR
INSTALADO NAS DEPENDÊNCIAS DA SOCIEDADE DE SÃO VICENTE DE PAULO,
NO BAIRRO DAS PALMEIRAS, NA CIDADE DE PONTE NOVA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PONTE NOVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150591,PL. 696 1968 - PROJETO DE LEI,1197,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 5073 1968 - LEI ORDINÁRIA,20120403,1118,rosanacf,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 8 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 11 1968\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 11 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 7 11 1968\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 19 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 23 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1968"")",list(),list(),N,"list(id = 1197, nome = ""DEPUTADO FÁBIO VASCONCELLOS"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/5073/1968,LEI 5073 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,695,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 4.119,57 À POLÍCIA MILITAR E A ANULAR DOTAÇÕES ORÇAMENTÁRIAS.","AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (PMMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150592,PL. 695 1968 - PROJETO DE LEI,,"CRÉDITO
POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)",LEI 4932 1968 - LEI ORDINÁRIA,20130424,1602,vitoria,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 27 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 9 1968"")",list(),list(),N,NULL,NA,NA,NA,NA,NA,"list(descricao = ""MSG 264 1968"")",/legislacao/mineira/LEI/4932/1968,LEI 4932 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,694,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 3.723,68 À POLÍCIA MILITAR E A ANULAR DOTAÇÕES ORÇAMENTÁRIAS.","AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (PMMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150593,PL. 694 1968 - PROJETO DE LEI,,"CRÉDITO
POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)",LEI 4931 1968 - LEI ORDINÁRIA,20130424,1602,vitoria,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 27 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 9 1968"")",list(),list(),N,NULL,NA,NA,NA,NA,NA,"list(descricao = ""MSG 263 1968"")",/legislacao/mineira/LEI/4931/1968,LEI 4931 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,693,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 3.745,63 À SECRETARIA DE ESTADO DA VIAÇÃO E OBRAS PÚBLICAS E
A ANULAR DOTAÇÕES ORÇAMENTÁRIAS.","AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE
ESTADO
DA VIAÇÃO E OBRAS PÚBLICAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150594,PL. 693 1968 - PROJETO DE LEI,,CRÉDITO,LEI 4916 1968 - LEI ORDINÁRIA,20140218,1708,sheyla,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 27 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 9 1968"")",list(),list(),N,NULL,NA,NA,NA,FINANÇAS PÚBLICAS,NA,"list(descricao = ""MSG 262 1968"")",/legislacao/mineira/LEI/4916/1968,LEI 4916 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,692,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 25.629,80 À SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA E A
ANULAR DOTAÇÕES ORÇAMENTÁRIAS.","AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (SSPMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150595,PL. 692 1968 - PROJETO DE LEI,,CRÉDITO,LEI 4905 1968 - LEI ORDINÁRIA,20140218,1709,sheyla,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 19 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 9 1968"")",list(),list(),N,NULL,NA,NA,NA,FINANÇAS PÚBLICAS,NA,"list(descricao = ""MSG 261 1968"")",/legislacao/mineira/LEI/4905/1968,LEI 4905 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,691,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 868,79 À SECRETARIA DE ESTADO DA FAZENDA E A ANULAR
DOTAÇÕES ORÇAMENTÁRIAS.","AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE
ESTADO DE FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150596,PL. 691 1968 - PROJETO DE LEI,,CRÉDITO,LEI 4902 1968 - LEI ORDINÁRIA,20140218,1710,sheyla,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 9 1968"")",list(),list(),N,NULL,NA,NA,NA,FINANÇAS PÚBLICAS,NA,"list(descricao = ""MSG 260 1968"")",/legislacao/mineira/LEI/4902/1968,LEI 4902 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,690,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 3.270,00 À SECRETARIA DE ESTADO DA VIAÇÃO E OBRAS PÚBLICAS E
A ANULAR DOTAÇÕES ORÇAMENTÁRIAS.","AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE
ESTADO
DA VIAÇÃO E OBRAS PÚBLICAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150597,PL. 690 1968 - PROJETO DE LEI,,CRÉDITO,LEI 4906 1968 - LEI ORDINÁRIA,20140218,1711,sheyla,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 9 1968"")",list(),list(),N,NULL,NA,NA,NA,FINANÇAS PÚBLICAS,NA,"list(descricao = ""MSG 259 1968"")",/legislacao/mineira/LEI/4906/1968,LEI 4906 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,689,1968,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 11.882,22 AO
GABINETE CIVIL DO GOVERNADOR.","ABERTURA, CRÉDITO ESPECIAL, GABINETE CIVIL DO GOVERNADOR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150598,PL. 689 1968 - PROJETO DE LEI,,CRÉDITO,LEI 4927 1968 - LEI ORDINÁRIA,20101209,1834,m17461,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 9 1968"")",list(),list(),N,NULL,NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 258 1968"")",/legislacao/mineira/LEI/4927/1968,LEI 4927 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,688,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR AO GABINETE CIVIL DO
GOVERNADOR O CRÉDITO ESPECIAL DE NCR$ 52,73 E A ANULAR DOTAÇÕES
ORÇAMENTÁRIAS.","AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, GABINETE CIVIL DO
GOVERNADOR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150599,PL. 688 1968 - PROJETO DE LEI,,"CRÉDITO
GOVERNADOR",LEI 4900 1968 - LEI ORDINÁRIA,20130424,1536,vitoria,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 19 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 9 1968"")",list(),list(),N,NULL,NA,NA,NA,NA,NA,"list(descricao = ""MSG 257 1968"")",/legislacao/mineira/LEI/4900/1968,LEI 4900 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,687,1968,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DE CRÉDITO ESPECIAL DE NCR$ 17,54 AO
DEPARTAMENTO JURÍDICO.","ABERTURA, CRÉDITO ESPECIAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150600,PL. 687 1968 - PROJETO DE LEI,,CRÉDITO,LEI 4928 1968 - LEI ORDINÁRIA,20101209,1833,m17461,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 19 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 23 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 9 1968"")",list(),list(),N,NULL,NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 256 1968"")",/legislacao/mineira/LEI/4928/1968,LEI 4928 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,686,1968,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA, À SECRETARIA DE ESTADO DA SAÚDE, DO CRÉDITO
ESPECIAL DE NCR$ 284,48.","ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE SAÚDE (SES).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-06-28,000150601,PL. 686 1968 - PROJETO DE LEI,,CRÉDITO,LEI 4904 1968 - LEI ORDINÁRIA,20101209,1833,m17461,1968-06-26,"list(passo = 1, data = ""1968-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 19 8 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 8 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 9 8 1968\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 9 8 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 8 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 9 1968"")",list(),list(),N,NULL,NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 255 1968"")",/legislacao/mineira/LEI/4904/1968,LEI 4904 1968 - LEI ORDINÁRIA,NA,NA
