dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,legislacaoCitada,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,789,1976,DEPUTADO NUNES COELHO                      ARENA,"DÁ DENOMINAÇÃO AO PRÉDIO DO FÓRUM DE NOVA LIMA (DR. JOSÉ RIBEIRO DA
FONSECA).",NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1976-12-02,000147419,PL. 789 1976 - PROJETO DE LEI,408,NA,PRÓPRIO PÚBLICO,NA,20120514,1554,rosanacf,1976-11-30,"list(passo = 1, data = ""1976-11-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 3 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 8 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 8 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 12 8 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 24 8 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 30 8 1977\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 6 10 1977\nVETO MANTIDO"")",list(),list(),NULL,N,"DENOMINAÇÃO, FÓRUM, COMARCA DE NOVA LIMA.","list(id = 408, nome = ""DEPUTADO NUNES COELHO"", partido = ""ARENA"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,787,1976,GOVERNADOR DO ESTADO,"DÁ NOVA REDAÇÃO AO ART. 12 E SEUS INCISOS DA LEI 6763, DE 26 DE DEZEMBRO
DE 1975, QUE CONSOLIDA A LEGISLAÇÃO TRIBUTÁRIA DO ESTADO DE MINAS GERAIS
E DÁ OUTRAS PROVIDÊNCIAS.","INDÚSTRIA, COMÉRCIO E SERVIÇOS
FINANÇAS PÚBLICAS",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-29,000147423,PL. 787 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,TRIBUTOS,LEI 6956 1976 - LEI ORDINÁRIA,20131017,1641,rosanacf,1976-11-29,"list(passo = 1, data = ""1976-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 2 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 12 1976\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 1 12 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 3 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1976"")",list(),list(),"list(descricao = ""MSG 352 1976"")",N,NA,NULL,LEI 6763 1975 - LEI ORDINÁRIA,NA,NA,/legislacao/mineira/LEI/6956/1976,LEI 6956 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,786,1976,DEPUTADO JOÃO MARQUES                      PP,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL QUE MENCIONA (EM
GUAXUPÉ).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-12-01,000147420,PL. 786 1976 - PROJETO DE LEI,5908,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7043 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1976-11-29,"list(passo = 1, data = ""1976-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 3 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 5 1977, COM A EMENDA 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 6 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 20 5 1977\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PEDRO NARCISO\nPUBLICAÇÃO: 20 5 1977\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: 20 5 1977\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 2 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 7 1977"")",list(),list(),NULL,N,NA,"list(id = 5908, nome = ""DEPUTADO JOÃO MARQUES"", partido = ""PP"")",NA,NA,NA,/legislacao/mineira/LEI/7043/1977,LEI 7043 1977 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,785,1976,DEPUTADO JOÃO PINTO RIBEIRO                PMDB,"DECLARA DE UTILIDADE PÚBLICA A UNIÃO DOS CEGOS LABORIOSOS, COM
SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-30,000147421,PL. 785 1976 - PROJETO DE LEI,1685,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7177 1977 - LEI ORDINÁRIA,20120306,1508,rosanacf,1976-11-26,"list(passo = 1, data = ""1976-11-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 3 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 11 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 11 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 11 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 27 10 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 15 11 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 24 11 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 12 1977"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1685, nome = ""DEPUTADO JOÃO PINTO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/7177/1977,LEI 7177 1977 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,784,1976,GOVERNADOR DO ESTADO,"ALTERA A LEI 6818, DE 6 DE JULHO DE 1976, E DÁ OUTRAS PROVIDÊNCIAS.
(DISPÕE SOBRE A TRANSFORMAÇÃO EM EMPRESA, SOB A FORMA DE SOCIEDADE
ANÔNIMA, DA AUTARQUIA CAIXA ECONÔMICA DO ESTADO DE MINAS GERAIS E ALTERA
SUA DENOMINAÇÃO PARA CAIXA ECONÔMICA DO ESTADO DE MINAS GERAIS S/A
-CEMG).",ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-26,000147424,PL. 784 1976 - PROJETO DE LEI,,NA,CAIXA ECONÔMICA DO ESTADO DE MINAS GERAIS S/A (MINASCAIXA),LEI 6946 1976 - LEI ORDINÁRIA,20170803,1559,m17461,1976-11-25,"list(passo = 1, data = ""1976-11-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 11 1976, COM A EMENDA 1\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 12 1976\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 2 12 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 3 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1976"")",list(),list(),"list(descricao = ""MSG 350 1976"")",N,"ALTERAÇÃO, LEI ESTADUAL, TRANSFORMAÇÃO, NATUREZA JURÍDICA, AUTARQUIA,
CAIXA ECONÔMICA ESTADUAL (MINASCAIXA), TRANSFORMAÇÃO, SOCIEDADE DE
ECONOMIA MISTA, FORMA, SOCIEDADE ANÔNIMA, CONTROLE ACIONÁRIO.
ALTERAÇÃO, DENOMINAÇÃO, OBJETIVO, CAIXA ECONÔMICA ESTADUAL
(MINASCAIXA).
NORMAS, PARTICIPAÇÃO ACIONÁRIA, GOVERNO ESTADUAL, CAIXA ECONÔMICA
ESTADUAL (MINASCAIXA).
NORMAS, LOTAÇÃO, OPÇÃO, (CLT), SERVIDOR, CAIXA ECONÔMICA ESTADUAL
(MINASCAIXA).",NULL,LEI 6818 1976 - LEI ORDINÁRIA,NA,NA,/legislacao/mineira/LEI/6946/1976,LEI 6946 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,783,1976,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA À JUSTIÇA DE PRIMEIRA INSTÂNCIA DO CRÉDITO
ESPECIAL DE CR$ 2 441 268,00 PARA PAGAMENTO DE VENCIMENTOS E
VANTAGENS A JUÍZES, SERVENTUÁRIOS E AUXILIARES DA JUSTIÇA E
DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-25,000147430,PL. 783 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,CRÉDITO,LEI 6973 1976 - LEI ORDINÁRIA,20101209,1853,m17461,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 4 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1976\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 2 12 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 10 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 12 1976"")",list(),list(),"list(descricao = ""MSG 349 1976"")",N,"ABERTURA, CRÉDITO ESPECIAL, JUDICIÁRIO.",NULL,NA,NA,NA,/legislacao/mineira/LEI/6973/1976,LEI 6973 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,782,1976,GOVERNADOR DO ESTADO,"DISPÕE SOBRE A PARTICIPAÇÃO DO ESTADO DE MINAS GERAIS NO PLANO
NACIONAL DE HABITAÇÃO POPULAR - PLANHAP - E DÁ OUTRAS PROVIDÊNCIAS.",MUNICÍPIOS E DESENVOLVIMENTO REGIONAL,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-25,000147431,PL. 782 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,HABITAÇÃO,LEI 6955 1976 - LEI ORDINÁRIA,20131017,1643,rosanacf,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 2 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 12 1976\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 2 12 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 18 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1976"")",list(),list(),"list(descricao = ""MSG 348 1976"")",N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6955/1976,LEI 6955 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,781,1976,GOVERNADOR DO ESTADO,"CRIA CARGOS NA CARREIRA DO MINISTÉRIO PÚBLICO E AUTORIZA
ABERTURA DE CRÉDITO ESPECIAL.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-25,000147432,PL. 781 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,CRÉDITO,LEI 6947 1976 - LEI ORDINÁRIA,20101209,1852,m17461,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 4 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1976\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 2 12 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1976"")",list(),list(),"list(descricao = ""MSG 347 1976"")",N,"ABERTURA, CRÉDITO ESPECIAL, MINISTÉRIO PÚBLICO ESTADUAL.",NULL,NA,NA,NA,/legislacao/mineira/LEI/6947/1976,LEI 6947 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,780,1976,DEPUTADO CYRO MACIEL                       PDS,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL DE SUA PROPRIEDADE,
SITUADO NO MUNICÍPIO DE OLÍMPIO NORONHA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-26,000147425,PL. 780 1976 - PROJETO DE LEI,287,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7060 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 13 6 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 7 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 2 6 1977\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 2 6 1977\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SEBASTIÃO NASCIMENTO\nPUBLICAÇÃO: 2 6 1977\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NEIF JABUR\nPUBLICAÇÃO: 16 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 8 7 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 8 1977"")",list(),list(),NULL,N,NA,"list(id = 287, nome = ""DEPUTADO CYRO MACIEL"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/7060/1977,LEI 7060 1977 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,779,1976,DEPUTADO MILTON LIMA                       PMDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE EUNICE WEAVER DE ARAGUARI, COM
SEDE NA CIDADE DE ARAGUARI.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-26,000147426,PL. 779 1976 - PROJETO DE LEI,1692,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7021 1977 - LEI ORDINÁRIA,20120306,1501,rosanacf,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 5 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 19 5 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 4 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 21 6 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1977"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAGUARI.","list(id = 1692, nome = ""DEPUTADO MILTON LIMA"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/7021/1977,LEI 7021 1977 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,778,1976,DEPUTADO MILTON LIMA                       PMDB,"DECLARA DE UTILIDADE PÚBLICA A CONGREGAÇÃO DAS IRMÃS DO SAGRADO CORAÇÃO
DE MARIA - PROVÍNCIA BRASILEIRA, COM SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-26,000147427,PL. 778 1976 - PROJETO DE LEI,1692,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6962 1976 - LEI ORDINÁRIA,20120306,1500,rosanacf,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 12 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 12 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 3 12 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 18 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1692, nome = ""DEPUTADO MILTON LIMA"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/6962/1976,LEI 6962 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,777,1976,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL DE PRIMEIRO GRAU ISRAEL PINHEIRO DA
SILVA À ESCOLA ESTADUAL DE PRIMEIRO GRAU, LOCALIZADA NO DISTRITO DE
SOLEDADE, EM PEQUI.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-11-26,000147428,PL. 777 1976 - PROJETO DE LEI,1471,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120514,1603,rosanacf,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nAPROVAÇÃO: 26 11 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PEQUI.","list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,776,1976,DEPUTADO JOÃO NAVARRO                      PDS,"DÁ A DENOMINAÇÃO DE CARMO DO AMARAL À PONTE CONSTRUÍDA NA LOCALIDADE DE
JAPÃO, MUNICÍPIO DE SANTA BÁRBARA DO TUGÚRIO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-26,000147429,PL. 776 1976 - PROJETO DE LEI,311,NA,PRÓPRIO PÚBLICO,LEI 6994 1977 - LEI ORDINÁRIA,20120514,1604,rosanacf,1976-11-24,"list(passo = 1, data = ""1976-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 4 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 4 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 4 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 25 3 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 14 4 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 5 1977"")",list(),list(),NULL,N,"DENOMINAÇÃO, PONTE, MUNICÍPIO, SANTA BÁRBARA DO TUGÚRIO.","list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6994/1977,LEI 6994 1977 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,764,1976,DEPUTADO FERRAZ CALDAS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A IGREJA EVANGÉLICA ASSEMBLÉIA DE DEUS, DE
CAXAMBU.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-19,000147444,PL. 764 1976 - PROJETO DE LEI,1690,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6959 1976 - LEI ORDINÁRIA,20120306,1437,rosanacf,1976-11-18,"list(passo = 1, data = ""1976-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 12 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 30 11 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 10 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAXAMBU.","list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/6959/1976,LEI 6959 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,763,1976,GOVERNADOR DO ESTADO,"ESTABELECE A ORGANIZAÇÃO DO MINISTÉRIO PÚBLICO JUNTO À JUSTIÇA
MILITAR ESTADUAL.",ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-11-19,000147445,PL. 763 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS (MPMG)
ORGANIZAÇÃO ADMINISTRATIVA",LEI 6954 1976 - LEI ORDINÁRIA,20131017,1644,rosanacf,1976-11-17,"list(passo = 1, data = ""1976-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 1 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 12 1976\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 26 11 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 3 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 12 1976"")",list(),list(),"list(descricao = ""MSG 346 1976"")",N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6954/1976,LEI 6954 1976 - LEI ORDINÁRIA
