dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,1072,1969,DEPUTADO MARTINS SILVEIRA                  ARENA,"DECLARA DE UTILIDADE PÚBLICA A AÇÃO DE SOCORRO AOS NECESSITADOS - ASN,
COM SEDE EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-16,000150217,PL. 1072 1969 - PROJETO DE LEI,747,UTILIDADE PÚBLICA,NA,LEI 5191 1969 - LEI ORDINÁRIA,20120223,1232,rosanacf,1969-04-14,"list(passo = 1, data = ""1969-04-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 5 5 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 26 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 10 5 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1969."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 747, nome = ""DEPUTADO MARTINS SILVEIRA"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5191/1969,LEI 5191 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1071,1969,DEPUTADO ATHOS VIEIRA DE ANDRADE           ARENA,"RECONHECE DE UTILIDADE PÚBLICA A GRANDE LOJA DE MINAS GERAIS, COM SEDE
EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-15,000150218,PL. 1071 1969 - PROJETO DE LEI,280,UTILIDADE PÚBLICA,NA,LEI 5195 1969 - LEI ORDINÁRIA,20120223,1229,rosanacf,1969-04-11,"list(passo = 1, data = ""1969-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 5 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 5 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 22 5 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 6 1969."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 280, nome = ""DEPUTADO ATHOS VIEIRA DE ANDRADE"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5195/1969,LEI 5195 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1070,1969,DEPUTADO WILSON ALVARENGA                  ARENA,"DÁ A DENOMINAÇÃO DE ""ANTÔNIO PAPINI"" A GRUPO ESCOLAR DOADO AO ESTADO
PELA PREFEITURA DE JOÃO MONLEVADE.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, JOÃO MONLEVADE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-15,000150219,PL. 1070 1969 - PROJETO DE LEI,943,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,LEI 5509 1969 - LEI ORDINÁRIA,20120403,1513,rosanacf,1969-04-11,"list(passo = 1, data = ""1969-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 6 1970\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 8 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 8 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 6 1970\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 6 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 14 8 1970 E 26 8 1970.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 8 1970"")",list(),list(),NULL,N,NA,"list(id = 943, nome = ""DEPUTADO WILSON ALVARENGA"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5509/1969,LEI 5509 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1067,1969,DEPUTADO DÊNIO MOREIRA                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A AÇÃO PAROQUIAL DA MATRIZ DO CORAÇÃO
EUCARÍSTICO DE JESUS, COM SEDE EM CARATINGA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARATINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-12,000150222,PL. 1067 1969 - PROJETO DE LEI,246,UTILIDADE PÚBLICA,NA,LEI 5220 1969 - LEI ORDINÁRIA,20120223,1226,rosanacf,1969-04-10,"list(passo = 1, data = ""1969-04-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 6 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. SEBASTIÃO FABIANO\nPUBLICAÇÃO: 27 6 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FELICIANO DE OLIVEIRA PENNA\nPUBLICAÇÃO: 2 7 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1969."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 246, nome = ""DEPUTADO DÊNIO MOREIRA"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5220/1969,LEI 5220 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1066,1969,COMISSÃO FINANÇAS E ORÇAMENTO,"CONCEDE SUBVENÇÃO A DIVERSAS INSTITUIÇÕES, FIXA NORMAS
PARA PAGAMENTO E DÁ OUTRAS PROVIDÊNCIAS.",NA,"CONCESSÃO, SUBVENÇÃO, ENTIDADE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-12,000150223,PL. 1066 1969 - PROJETO DE LEI,,SUBVENÇÃO,NA,LEI 5323 1969 - LEI ORDINÁRIA,20130529,1046,vitoria,1969-04-10,"list(passo = 1, data = ""1969-04-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 4 1969, COM EMENDAS\nEMENDAS PUBLICADAS EM 30 8 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 9 1969, COM EMENDAS\nEMENDAS PUBLICADAS EM 6 9 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 15 9 1969, COM EMENDAS\nEMENDAS PUBLICADAS EM 17 9 1969 E 18 9 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 9 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO SANTANNA\nPUBLICAÇÃO: 30 8 1969\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO SANTANNA\nPUBLICAÇÃO: 6 9 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 28 10 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 11 1969."")",list(),list(),NULL,N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5323/1969,LEI 5323 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1065,1969,DEPUTADO JOÃO NAVARRO                      ARENA,"INSTITUI, NO ESTADO, A OBRIGATORIEDADE DE VACINAÇÃO GRATUITA.
(CONTRA DIFTERIA, COQUELUCHE, TÉTANO, VARÍOLA E SIMILARES).",NA,"OBRIGATORIEDADE, EXECUTIVO, REALIZAÇÃO, PROGRAMA, VACINAÇÃO.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-12,000150224,PL. 1065 1969 - PROJETO DE LEI,311,SAÚDE PÚBLICA,NA,NA,20130529,1045,vitoria,1969-04-10,"list(passo = 1, data = ""1969-04-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 4 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 11 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 11 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 31 10 1969\nSAÚDE PÚBLICA\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 31 10 1969\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 31 10 1969\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 15 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 26 11 1969\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 10 12 1969\nVETO TOTAL MANTIDO EM 15 5 1970"")",list(),list(),NULL,N,NA,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,NA,NA,PRL 5912 1969,NA
Remissivo,PROJETO DE LEI,PL,1064,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA, PELA SECRETARIA DA FAZENDA, DO CRÉDITO ESPECIAL DE
NCR$ 90.000,00, PARA O FIM QUE MENCIONA.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-12,000150225,PL. 1064 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5184 1969 - LEI ORDINÁRIA,20160301,1527,malves,1969-04-10,"list(passo = 1, data = ""1969-04-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 4 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 5 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 23 4 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 23 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 30 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1969."")",list(),list(),"list(descricao = ""MSG 407 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5184/1969,LEI 5184 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1063,1969,DEPUTADO JOÃO NAVARRO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE EUTERPE MONTE CASTELO, COM
SEDE NA CIDADE DE JUIZ DE FORA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-10,000150226,PL. 1063 1969 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,NA,LEI 5186 1969 - LEI ORDINÁRIA,20120223,1224,rosanacf,1969-04-08,"list(passo = 1, data = ""1969-04-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 4 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 5 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 19 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOAQUIM MARIANO DA SILVA\nPUBLICAÇÃO: 29 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1969."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5186/1969,LEI 5186 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1062,1969,GOVERNADOR DO ESTADO,"DISPÕE SOBRE EDIÇÃO DO SUPLEMENTO LITERÁRIO DO MINAS GERAIS, DA REVISTA
MINAS GERAIS, E DO SUPLEMENTO RURAL DO MINAS GERAIS E CONTÉM OUTRAS
PROVIDÊNCIAS.","AGROPECUÁRIA
CULTURA","NORMAS, EDITORAÇÃO, CIRCULAÇÃO, PUBLICAÇÃO, SEMANÁRIO, LITERATURA,
AGRICULTURA, PERIÓDICO, IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
(IOMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-10,000150227,PL. 1062 1969 - PROJETO DE LEI,,"AGROPECUÁRIA
CULTURA
IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS (IOMG)",NA,LEI 5189 1969 - LEI ORDINÁRIA,20161014,1109,malves,1969-04-08,"list(passo = 1, data = ""1969-04-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 4 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 5 1969\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 18 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOAQUIM MARIANO DA SILVA\nPUBLICAÇÃO: 29 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1969."")",list(),list(),"list(descricao = ""MSG 406 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5189/1969,LEI 5189 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1061,1969,GOVERNADOR DO ESTADO,"EXTINGUE O CONSELHO DE COORDENADOR DE CRÉDITO RURAL E DÁ OUTRAS
PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
AGROPECUÁRIA","EXTINÇÃO, CONSELHO DE COORDENAÇÃO DO CRÉDITO RURAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-09,000150228,PL. 1061 1969 - PROJETO DE LEI,,"CONSELHO ESTADUAL
MUNICÍPIOS E DESENVOLVIMENTO REGIONAL",NA,LEI 5187 1969 - LEI ORDINÁRIA,20150902,1232,zigoni,1969-04-07,"list(passo = 1, data = ""1969-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 4 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 5 1969\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 19 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOAQUIM MARIANO DA SILVA\nPUBLICAÇÃO: 29 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1969."")",list(),list(),"list(descricao = ""MSG 405 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5187/1969,LEI 5187 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1060,1969,GOVERNADOR DO ESTADO,"CRIA 9 (NOVE) DELEGACIAS REGIONAIS DE ENSINO E CONTÉM OUTRAS
PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, UNIDADE ADMINISTRATIVA, DELEGACIA REGIONAL DE ENSINO,
SECRETARIA DE ESTADO DE EDUCAÇÃO (SEE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-09,000150229,PL. 1060 1969 - PROJETO DE LEI,,"SECRETARIA DE ESTADO
EDUCAÇÃO
ORGANIZAÇÃO ADMINISTRATIVA",NA,LEI 5185 1969 - LEI ORDINÁRIA,20140218,1437,rosanacf,1969-04-07,"list(passo = 1, data = ""1969-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 4 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 5 1969\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 17 4 1969 E 19 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOAQUIM MARIANO DA SILVA\nPUBLICAÇÃO: 29 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1969."")",list(),list(),"list(descricao = ""MSG 404 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5185/1969,LEI 5185 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1059,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A CELEBRAR CONVÊNIOS COM AS PREFEITURAS
MUNICIPAIS DESTINADOS À MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO MÉDIO NO
INTERIOR DO ESTADO.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","AUTORIZAÇÃO, EXECUTIVO, ASSINATURA, CONVÊNIO, PREFEITURA MUNICIPAL,
MUNICÍPIOS, OBJETIVO, MANUTENÇÃO, DESENVOLVIMENTO, ENSINO MÉDIO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-09,000150230,PL. 1059 1969 - PROJETO DE LEI,,"EDUCAÇÃO
CONVÊNIO",NA,LEI 5192 1969 - LEI ORDINÁRIA,20131022,1532,rosanacf,1969-04-07,"list(passo = 1, data = ""1969-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. SEBASTIÃO FABIANO\nPUBLICAÇÃO: 25 4 1969\nREMESSA DO PROJETO À SANÇÃO, DE ACORDO COM O PARÁGRAFO SEGUNDO\nDO ART. 49 DA CONSTITUIÇÃO DO ESTADO.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 5 1969"")",list(),list(),"list(descricao = ""MSG 403 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5192/1969,LEI 5192 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1058,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A AFORAR A SEUS ATUAIS OCUPANTES
TERRENOS DA VILA OPERÁRIA DA CIDADE INDUSTRIAL DE CONTAGEM.",NA,"AUTORIZAÇÃO, EXECUTIVO, ENFITEUSE, TERRENO, LOCALIDADE, VILA OPERÁRIA,
MUNICÍPIO, CONTAGEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-09,000150231,PL. 1058 1969 - PROJETO DE LEI,,IMÓVEL,NA,LEI 5188 1969 - LEI ORDINÁRIA,20130529,1041,vitoria,1969-04-07,"list(passo = 1, data = ""1969-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 4 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 5 1969\nCOMISSÕES:\nJUSTIÇA, TRABALHO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JORGE FERRAZ\nPUBLICAÇÃO: 25 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 3 5 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 5 1969"")",list(),list(),"list(descricao = ""MSG 402 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5188/1969,LEI 5188 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1057,1969,GOVERNADOR DO ESTADO,"DÁ NOVA REDAÇÃO AOS ARTIGOS 80 E 87 DA LEI 2610, DE 8 1 1962, E CONTÉM
OUTRAS PROVIDÊNCIAS. (ALTERA O CÓDIGO DO ENSINO PRIMÁRIO DISPONDO SOBRE
A DURAÇÃO DO ANO LETIVO E O PERÍODO PARA MATRÍCULA NOS ESTABELECIMENTOS
ESCOLARES; PROÍBE A CONTAGEM DO TEMPO DE SERVIÇO, PARA EFEITO DE
PROMOÇÃO, QUE O PROFESSOR, ORIENTADOR DE ENSINO, DIRETOR E INSPETOR
SECCIONAL PRESTAREM FORA DO MAGISTÉRIO, EXCETO QUANDO COLOCADOS À
DISPOSIÇÃO DA FUNDAÇÃO DO BEM-ESTAR DO MENOR - FEBEM).","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","ALTERAÇÃO, LEI ESTADUAL, REGULAMENTAÇÃO, ENSINO PRIMÁRIO, EDUCAÇÃO
PRÉ-ESCOLAR.
ALTERAÇÃO, DISPOSITIVOS, DURAÇÃO, ANO LETIVO, MATRÍCULA,
ESTABELECIMENTO DE ENSINO.
ALTERAÇÃO, DISPOSITIVOS, CRITÉRIOS, CONTAGEM, TEMPO DE SERVIÇO, EFEITO,
PROMOÇÃO, PROFESSOR, ORIENTADOR DE ENSINO PRIMÁRIO, DIRETOR, INSPETOR
SECCIONAL DE ENSINO PRIMÁRIO, REFERÊNCIA, MAGISTÉRIO, ENSINO PRIMÁRIO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-04-09,000150232,PL. 1057 1969 - PROJETO DE LEI,,"ENSINO PÚBLICO ESTADUAL
EXECUTIVO
PESSOAL",LEI 2610 1962 - LEI ORDINÁRIA,LEI 5213 1969 - LEI ORDINÁRIA,20150602,1412,malves,1969-04-07,"list(passo = 1, data = ""1969-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 4 1969\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 6 1969, COM EMENDA\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 6 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 4 6 1969\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 4 6 1969\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JORGE FERRAZ\nPUBLICAÇÃO: 4 6 1969\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JORGE FERRAZ\nPUBLICAÇÃO: 13 6 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 20 6 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 7 1969."")",list(),list(),"list(descricao = ""MSG 401 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5213/1969,LEI 5213 1969 - LEI ORDINÁRIA,NA,NA
