dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,linksOrigem,tema,local,arquivamento,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,63,1975,DEPUTADO JOÃO MARQUES                      PP,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL À CASA DE CARIDADE
DE ALFENAS, NOSSA SENHORA DO PERPÉTUO SOCORRO, COM SEDE
EM ALFENAS.",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-23,000148160,PL. 63 1975 - PROJETO DE LEI,5908,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 6603 1975 - LEI ORDINÁRIA,19980101,NA,Carga,1975-04-18,"list(passo = 1, data = ""1975-04-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 6 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 6 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 13 6 1975\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 6 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 3 7 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1975"")",list(),list(),N,"list(id = 5908, nome = ""DEPUTADO JOÃO MARQUES"", partido = ""PP"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6603/1975,LEI 6603 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,62,1975,DEPUTADO FERNANDO JUNQUEIRA                PDS,"AUTORIZA O PODER EXECUTIVO A DAR EM COMODATO À CERÂMICA SÃO
PAULO PARTE DE TERRENO DE PROPRIEDADE DO ESTADO, SITUADO
EM LEOPOLDINA.",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-23,000148161,PL. 62 1975 - PROJETO DE LEI,1468,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 6599 1975 - LEI ORDINÁRIA,19980101,NA,Carga,1975-04-18,"list(passo = 1, data = ""1975-04-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 5 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 6 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 6 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: NÃO CONSTA\nECONOMIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. SÉRGIO FERRARA\nPUBLICAÇÃO: 10 5 1975\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PEDRO NARCISO\nPUBLICAÇÃO: 31 5 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ANTÔNIO DIAS\nPUBLICAÇÃO: 10 6 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1975"")","list(expressao = ""(PL adj 1280 adj 1974[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1280 1974"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1280+adj+1974%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1280, ano = 1974)",list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6599/1975,LEI 6599 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,61,1975,DEPUTADO JOÃO PEDRO GUSTIN                 PSDB,"FIXA NORMAS PARA CONCESSÃO E PAGAMENTO PELA SECRETARIA DA
FAZENDA E LOTERIA, DE SUBVENÇÕES DESTINADAS A COLÉGIOS.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1975-04-18,000148163,PL. 61 1975 - PROJETO DE LEI,1462,NA,NA,NA,20090324,0954,m17663,1975-04-15,"list(passo = 1, data = ""1975-04-15"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")","list(expressao = ""(PL adj '952' adj 1973[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 952 1973"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27952%27+adj+1973%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 952, ano = 1973)",list(),N,"list(id = 1462, nome = ""DEPUTADO JOÃO PEDRO GUSTIN"", partido = ""PSDB"")",NULL,NA,ARQUIVO,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,60,1975,DEPUTADO HAROLDO LOPES DA COSTA            MDB,"DECLARA DE UTILIDADE PÚBLICA O ESPORTE CLUBE BARCELONA, DE CONTAGEM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONTAGEM.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-17,000148164,PL. 60 1975 - PROJETO DE LEI,1473,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6593 1975 - LEI ORDINÁRIA,20120306,1040,rosanacf,1975-04-15,"list(passo = 1, data = ""1975-04-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 5 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 6 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 6 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: NÃO CONSTA\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 29 5 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 7 6 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 6 1975"")",list(),list(),N,"list(id = 1473, nome = ""DEPUTADO HAROLDO LOPES DA COSTA"", partido = ""MDB"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6593/1975,LEI 6593 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,59,1975,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ACEITAR DOAÇÃO DE IMÓVEL
SITUADO NO MUNICÍPIO DE TEÓFILO OTÔNI.",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-17,000148165,PL. 59 1975 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 6582 1975 - LEI ORDINÁRIA,19980101,NA,Carga,1975-04-15,"list(passo = 1, data = ""1975-04-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 8 5 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1975\nCOMISSÕES:\nJUSTIÇA, SEGURANÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 1 5 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ANTÔNIO DIAS\nPUBLICAÇÃO: 13 5 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 5 1975"")",list(),list(),N,NULL,"list(descricao = ""MSG 19 1975"")",NA,NA,NA,NA,/legislacao/mineira/LEI/6582/1975,LEI 6582 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,58,1975,DEPUTADO DALTON CANABRAVA                  PMDB,"DECLARA DE UTILIDADE PÚBLICA O SINDICATO DOS TRABALHADORES NAS
INDÚSTRIAS DE FIAÇÃO E TECELAGEM DE CURVELO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CURVELO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-16,000148166,PL. 58 1975 - PROJETO DE LEI,791,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6611 1975 - LEI ORDINÁRIA,20120306,1020,rosanacf,1975-04-14,"list(passo = 1, data = ""1975-04-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 6 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 6 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: NÃO CONSTA\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 13 6 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 28 5 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1975"")",list(),list(),N,"list(id = 791, nome = ""DEPUTADO DALTON CANABRAVA"", partido = ""PMDB"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6611/1975,LEI 6611 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,56,1975,DEPUTADO JOÃO NAVARRO                      PDS,"ALTERA O ART. 236 DA LEI 5301, DE 16 10 1969, COM A REDAÇÃO
QUE LHE DA A LEI 5641, DE 14 12 1970. (PERMITE A CONSIGNAÇÃO EM
FOLHA DE PAGAMENTO DO PESSOAL DA POLÍCIA MILITAR A FAVOR DA
COMPANHIA DE SEGUROS DE MINAS GERAIS - COSEMIG).",NA,NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-15,000148168,PL. 56 1975 - PROJETO DE LEI,311,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1975-04-11,"list(passo = 1, data = ""1975-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 6 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 6 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: NÃO CONSTA\nSEGURANÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: NÃO CONSTA\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 7 6 1975\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 19 6 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 3 7 1975\nVETADO TOTALMENTE\nPUBLICAÇÃO DA RAZÕES DO VETO: 17 7 1975"")","list(expressao = ""(PL adj 1104 adj 1974[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1104 1974"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1104+adj+1974%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1104, ano = 1974)",list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,55,1975,DEPUTADO FERNANDO JUNQUEIRA                PDS,"DECLARA DE UTILIDADE PÚBLICA O ""ESPORTE CLUBE DUARTE DE ABREU"",
SEDIADO NO MUNICÍPIO DE SIMÃO PEREIRA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SIMÃO PEREIRA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1975-04-11,000148169,PL. 55 1975 - PROJETO DE LEI,1468,NA,UTILIDADE PÚBLICA,NA,20120306,0947,rosanacf,1975-04-09,"list(passo = 1, data = ""1975-04-09"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")","list(expressao = ""(PL adj 1227 adj 1974[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1227 1974"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1227+adj+1974%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1227, ano = 1974)",list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",NULL,NA,ARQUIVO,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,54,1975,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A UNIÃO ESTUDANTIL DIVINOPOLITANA,
SEDIADA EM DIVINÓPOLIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1975-04-10,000148170,PL. 54 1975 - PROJETO DE LEI,1176,NA,UTILIDADE PÚBLICA,NA,20120306,0925,rosanacf,1975-04-08,"list(passo = 1, data = ""1975-04-08"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NULL,NA,ARQUIVO,19790131,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,53,1975,DEPUTADO SYLO COSTA                        PDS,"REVOGA O ART. 5 DA LEI 1858, DE 29 12 1958.","CRITÉRIOS, REQUISITOS, PREENCHIMENTO, FORMULÁRIO, CADASTRO RURAL.
EXCLUSÃO, PRODUTOR RURAL, BENEFÍCIO, ISENÇÃO FISCAL, HIPÓTESE,
INADIMPLÊNCIA, CADASTRO RURAL.
DISPENSA, EXIGÊNCIA, CERTIDÃO NEGATIVA, INSCRIÇÃO, PRODUTOR RURAL,
CADASTRO RURAL.
HIPÓTESE, CANCELAMENTO, DÉBITO FISCAL, PRODUTOR RURAL, CADASTRO RURAL.
PRORROGAÇÃO, PRAZO, INSCRIÇÃO, PRODUTOR RURAL, CADASTRO RURAL",NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-09,000148171,PL. 53 1975 - PROJETO DE LEI,978,DELIBERAÇÃO DE PLENÁRIO,AGROPECUÁRIA,LEI 6595 1975 - LEI ORDINÁRIA,20131021,1429,rosanacf,1975-04-07,"list(passo = 1, data = ""1975-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 6 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 6 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 6 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: NÃO CONSTA\nAGROPECUÁRIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAIMUNDO ALBERGARIA\nPUBLICAÇÃO: 5 6 1975\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 11 6 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. SYLO COSTA\nPUBLICAÇÃO: 17 6 1975 E 18 6 1975\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 26 6 1975\nMANTIDO O VETO EM 20 8 1975"")",list(),list(),N,"list(id = 978, nome = ""DEPUTADO SYLO COSTA"", partido = ""PDS"")",NULL,AGROPECUÁRIA,NA,NA,LEI 1858 1958 - LEI ORDINÁRIA,/legislacao/mineira/LEI/6595/1975,LEI 6595 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,52,1975,DEPUTADO FERNANDO JUNQUEIRA                PDS,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA IRMÃ SHEILA, COM SEDE EM
JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-09,000148172,PL. 52 1975 - PROJETO DE LEI,1468,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6589 1975 - LEI ORDINÁRIA,20120305,1656,rosanacf,1975-04-07,"list(passo = 1, data = ""1975-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 6 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 6 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 18 4 1975\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 20 5 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 5 6 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1975"")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6589/1975,LEI 6589 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,51,1975,DEPUTADO FERNANDO JUNQUEIRA                PDS,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO MÉDICO PEDAGÓGICO - IMEPP -
SEDIADO EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-09,000148173,PL. 51 1975 - PROJETO DE LEI,1468,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6587 1975 - LEI ORDINÁRIA,20120305,1637,rosanacf,1975-04-07,"list(passo = 1, data = ""1975-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 5 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 5 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 5 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 18 4 1975\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 10 5 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 24 5 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1975"")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6587/1975,LEI 6587 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,50,1975,DEPUTADO CHRISTOVAM CHIARADIA              ARENA,"DENOMINA DE ""TRAJANO PROCÓPIO DE ALVARENGA SILVA MONTEIRO"" A ESCOLA
ESTADUAL DE PRIMEIRO GRAU DE ITABIRA. (EX-POLIVALENTE)","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITABIRA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-09,000148174,PL. 50 1975 - PROJETO DE LEI,1177,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 6590 1975 - LEI ORDINÁRIA,20120516,1552,rosanacf,1975-04-07,"list(passo = 1, data = ""1975-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 4 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 5 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 5 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 11 4 1975\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO PINTO RIBEIRO\nPUBLICAÇÃO: 26 4 1975\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 23 5 1975\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1975"")",list(),list(),N,"list(id = 1177, nome = ""DEPUTADO CHRISTOVAM CHIARADIA"", partido = ""ARENA"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6590/1975,LEI 6590 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,49,1975,DEPUTADO JÉSUS TRINDADE                    PDS,"ALTERA A REDAÇÃO DO ART. 1 E DA EMENTA DA LEI 3420 DE
1 10 1965.
(ASSEGURA AOS EX-COMBATENTES A GRATUIDADE NAS CASAS DE DIVERSÃO
E NOS TRANSPORTES COLETIVOS).",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1975-04-09,000148175,PL. 49 1975 - PROJETO DE LEI,1048,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1975-04-07,"list(passo = 1, data = ""1975-04-07"", local = ""PLENÁRIO"", historico = ""ANEXADO AO PROJETO DE LEI 36 1975, CONFORME DESPACHO DA MESA DA\nASSEMBLEIA EM 9 4 1975 (PARÁGRAFO ÚNICO DO ART. 168 DO\nREGIMENTO INTERNO).\nPL 36 1975: TRANSFORMADO NA LEI 6610 1975."")","list(expressao = c(""(PL adj '740' adj 1973[PROP])[dbmt]"", ""(PL adj '36' adj 1975[PROP])[dbmt]""), banco = c(""mate"", ""mate""), descricao = c(""PL. 740 1973"", ""PL. 36 1975""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27740%27+adj+1973%5BPROP%5D%29%5Bdbmt%5D"", ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2736%27+adj+1975%5BPROP%5D%29%5Bdbmt%5D""), tipo = c(""PL"", ""PL""), numero = c(740, 36), ano = c(1973, 1975))",list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,48,1975,DEPUTADO JOÃO NAVARRO                      PDS,"CONCEDE A SELEME ISAAC SELEME O TÍTULO DE CIDADÃO HONORÁRIO
DE MINAS GERAIS.","CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1975-04-08,000148176,PL. 48 1975 - PROJETO DE LEI,311,DELIBERAÇÃO DE PLENÁRIO,HOMENAGEM,LEI 6632 1975 - LEI ORDINÁRIA,20150518,1201,m17461,1975-04-04,"list(passo = 1, data = ""1975-04-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1975\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 8 1975\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 9 1975\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 9 8 1975\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 9 1975"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/6632/1975,LEI 6632 1975 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,47,1975,DEPUTADO JÉSUS TRINDADE                    PDS,"DISCIPLINA A FUNÇÃO DE DESPACHANTE ESTADUAL E DÁ OUTRAS
PROVIDÊNCIAS.",NA,NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1975-04-06,000148179,PL. 47 1975 - PROJETO DE LEI,1048,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1975-04-04,"list(passo = 1, data = ""1975-04-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 6 9 1975\nRETIRADO PELO AUTOR EM 31 10 1975"")","list(expressao = ""(PL adj 1200 adj 1974[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1200 1974"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1200+adj+1974%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1200, ano = 1974)",list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NULL,NA,NA,NA,NA,NA,NA
