dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,regime,linksOrigem,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,1827,1982,DEPUTADO SYLO COSTA                        PDS,"DÁ A DENOMINAÇÃO DE CORONEL IDALINO RIBEIRO À ESCOLA ESTADUAL DE
PRIMEIRO E SEGUNDO GRAUS DE SALINAS.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SALINAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-05-08,000144037,PL. 1827 1982 - PROJETO DE LEI,978,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8288 1982 - LEI ORDINÁRIA,20120507,1550,rosanacf,1982-05-06,"list(passo = 1, data = ""1982-05-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 9 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 10 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 10 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 9 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 10 1982."")",list(),list(),N,"list(id = 978, nome = ""DEPUTADO SYLO COSTA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8288/1982,LEI 8288 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1826,1982,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"DÁ A DENOMINAÇÃO DE ""DR. GERALDO XAVIER PEREIRA DE SOUZA"" À ESCOLA
ESTADUAL POLIVALENTE DE BARBACENA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BARBACENA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-05-08,000144038,PL. 1826 1982 - PROJETO DE LEI,1697,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120507,1551,rosanacf,1982-05-06,"list(passo = 1, data = ""1982-05-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1825,1982,DEPUTADO JOSÉ HONÓRIO                      PDS,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL À PREFEITURA MUNICIPAL
DE MINDURI, COMARCA DE ANDRELÂNDIA.","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, MINDURI.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-05-08,000144039,PL. 1825 1982 - PROJETO DE LEI,787,IMÓVEL,LEI 8390 1982 - LEI ORDINÁRIA,20120605,1532,rosanacf,1982-05-06,"list(passo = 1, data = ""1982-05-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 6 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 13 8 1982\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 13 8 1982\nECONOMIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. RUFINO NETO\nPUBLICAÇÃO: 2 12 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 12 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 12 1982"")",list(),list(),N,"list(id = 787, nome = ""DEPUTADO JOSÉ HONÓRIO"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8390/1982,LEI 8390 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1824,1982,DEPUTADO HÉLIO RESENDE                     PFL,"DECLARA DE UTILIDADE PÚBLICA A TENDA UMBANDA PAI MIGUEL E
ANTONIO BAIANO, DE ARAÇUAÍ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAÇUAÍ.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-05-08,000144040,PL. 1824 1982 - PROJETO DE LEI,2037,UTILIDADE PÚBLICA,NA,20120131,1458,rosanacf,1982-05-06,"list(passo = 1, data = ""1982-05-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2037, nome = ""DEPUTADO HÉLIO RESENDE"", partido = ""PFL"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1823,1982,GOVERNADOR DO ESTADO,"CONCEDE PENSÃO ESPECIAL A CECY OLYNTHO HAZAN, VIÚVA DE DAVID
HAZAN.",NA,NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1982-05-01,000144041,PL. 1823 1982 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1982-04-29,"list(passo = 1, data = ""1982-04-29"", local = ""PLENÁRIO"", historico = ""RETIRADO DE TRAMITAÇÃO PELO AUTOR.\nDEVOLVIDO AO GOVERNADOR ATRAVÉS DO OFÍCIO 688/1982."")",list(),list(),N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 699 1982"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1822,1982,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL AO PATRIMÔNIO DO MUNICÍPIO
DE SANTANA DA VARGEM.","AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, SANTANA DA VARGEM.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-05-01,000144042,PL. 1822 1982 - PROJETO DE LEI,,IMÓVEL,LEI 8243 1982 - LEI ORDINÁRIA,20120605,1533,rosanacf,1982-04-29,"list(passo = 1, data = ""1982-04-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 6 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 25 5 1982\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 25 5 1982\nECONOMIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 15 6 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 7 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1982"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 698 1982"")",NA,NA,/legislacao/mineira/LEI/8243/1982,LEI 8243 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1821,1982,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEIS AO MUNICÍPIO DE
MATOZINHOS.","AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, MATOZINHOS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-05-01,000144043,PL. 1821 1982 - PROJETO DE LEI,,IMÓVEL,LEI 8244 1982 - LEI ORDINÁRIA,20120605,1534,rosanacf,1982-04-29,"list(passo = 1, data = ""1982-04-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 15 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 6 1982\nCOMISSÕES:\nJUSTIÇA E ECONOMIA (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 20 5 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 19 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1982"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 697 1982"")",NA,NA,/legislacao/mineira/LEI/8244/1982,LEI 8244 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1820,1982,DEPUTADO FÚLVIO FONTOURA                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA JOÃO AUGUSTO
CHAVES, COM SEDE EM UBERABA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERABA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-30,000144044,PL. 1820 1982 - PROJETO DE LEI,2035,UTILIDADE PÚBLICA,LEI 8261 1982 - LEI ORDINÁRIA,20120131,1458,rosanacf,1982-04-28,"list(passo = 1, data = ""1982-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 6 1982, COM A EMENDA 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 6 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 29 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1982"")",list(),list(),N,"list(id = 2035, nome = ""DEPUTADO FÚLVIO FONTOURA"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8261/1982,LEI 8261 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1819,1982,DEPUTADO NARCISO MICHELLI                  PFL,"DECLARA DE UTILIDADE PÚBLICA A ALIANÇA MUNICIPAL ESPÍRITA DE
UBÁ, COM SEDE EM UBÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBÁ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-30,000144045,PL. 1819 1982 - PROJETO DE LEI,2046,UTILIDADE PÚBLICA,LEI 8276 1982 - LEI ORDINÁRIA,20120131,1459,rosanacf,1982-04-28,"list(passo = 1, data = ""1982-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1982, COM A EMENDA 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 8 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 24 6 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 10 8 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON SALLES\nPUBLICAÇÃO: 20 8 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 9 1982"")",list(),list(),N,"list(id = 2046, nome = ""DEPUTADO NARCISO MICHELLI"", partido = ""PFL"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8276/1982,LEI 8276 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1818,1982,DEPUTADO ARTUR FAGUNDES                    PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL EDISTON ALVES DE SOUZA À ESCOLA
ESTADUAL DE PRIMEIRO GRAU DE RIACHO DOS MACHADOS.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, RIACHO DOS MACHADOS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-30,000144046,PL. 1818 1982 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8289 1982 - LEI ORDINÁRIA,20120507,1554,rosanacf,1982-04-28,"list(passo = 1, data = ""1982-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 9 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 10 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 10 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 9 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 10 1982"")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8289/1982,LEI 8289 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1817,1982,DEPUTADO FÚLVIO FONTOURA                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BRASILEIRA DE
ODONTOLOGIA - MG, SUBSEÇÃO DE FRUTAL, COM SEDE EM FRUTAL.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, FRUTAL.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-30,000144047,PL. 1817 1982 - PROJETO DE LEI,2035,UTILIDADE PÚBLICA,LEI 8262 1982 - LEI ORDINÁRIA,20120131,1459,rosanacf,1982-04-28,"list(passo = 1, data = ""1982-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 6 1982, COM A EMENDA 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 6 1982, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 6 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 20 5 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 6 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 25 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1982"")",list(),list(),N,"list(id = 2035, nome = ""DEPUTADO FÚLVIO FONTOURA"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8262/1982,LEI 8262 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1816,1982,DEPUTADO JOÃO FERRAZ                       PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS E AMIGOS DOS
EXCEPCIONAIS DE PARAGUAÇU.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PARAGUAÇU.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-29,000144048,PL. 1816 1982 - PROJETO DE LEI,1171,UTILIDADE PÚBLICA,LEI 8258 1982 - LEI ORDINÁRIA,20120131,1500,rosanacf,1982-04-27,"list(passo = 1, data = ""1982-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 6 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 6 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 25 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1982"")",list(),list(),N,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8258/1982,LEI 8258 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1815,1982,DEPUTADO CÍCERO DUMONT                     ARENA,"DÁ NOVA REDAÇÃO AO ART. 3 DA LEI 5999, DE 2 10 1972, QUE DISPÕE SOBRE A
FIXAÇÃO DE NÚMERO DE VEREADORES. (DETERMINA QUE O NÚMERO DE VEREADORES,
EM CADA LEGISLATURA, SERÁ ALTERADO AUTOMATICAMENTE, OBSERVADO O NÚMERO DE
ELEITORES DO MUNICÍPIO ATÉ 30 DE ABRIL DO ANO DA ELEIÇÃO).","ALTERAÇÃO, CRITÉRIOS, FIXAÇÃO, NÚMERO, VEREADOR, MUNICÍPIOS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-24,000144050,PL. 1815 1982 - PROJETO DE LEI,351,ADMINISTRAÇÃO MUNICIPAL,LEI 8238 1982 - LEI ORDINÁRIA,20131015,1733,rosanacf,1982-04-22,"list(passo = 1, data = ""1982-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 5 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 5 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 13 5 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 20 5 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CAMILO MACHADO\nPUBLICAÇÃO: 27 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1982"")",list(),list(),N,"list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""ARENA"")",ADMINISTRAÇÃO PÚBLICA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8238/1982,LEI 8238 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1814,1982,DEPUTADO MARCELO CAETANO                   MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO RECREATIVA ESCOLA DE
SAMBA UNIDOS GUARANIS, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-24,000144051,PL. 1814 1982 - PROJETO DE LEI,2045,UTILIDADE PÚBLICA,LEI 8259 1982 - LEI ORDINÁRIA,20120131,1500,rosanacf,1982-04-22,"list(passo = 1, data = ""1982-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 5 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 6 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 20 5 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 17 6 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 25 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1982"")",list(),list(),N,"list(id = 2045, nome = ""DEPUTADO MARCELO CAETANO"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8259/1982,LEI 8259 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1813,1982,DEPUTADO RONALDO CANEDO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A EQUIPE DE VOLUNTÁRIOS DA CIDADE
DE OZANAN - EVOCO, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-04-20,000144057,PL. 1813 1982 - PROJETO DE LEI,1170,UTILIDADE PÚBLICA,LEI 8270 1982 - LEI ORDINÁRIA,20120131,1500,rosanacf,1982-04-16,"list(passo = 1, data = ""1982-04-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 4 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 8 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 8 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 19 6 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 7 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 10 8 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 8 1982"")",list(),list(),N,"list(id = 1170, nome = ""DEPUTADO RONALDO CANEDO"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8270/1982,LEI 8270 1982 - LEI ORDINÁRIA
