dominio,ano,tipoProjeto,siglaTipoProjeto,numero,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,tema,legislacaoCitada,linksOrigem,linkLegislacao.url,linkLegislacao.rotulo,observacao
Remissivo,1977,PROJETO DE LEI,PL,1107,DEPUTADO JORGE ORLANDO CARONE              MDB,"AUTORIZA O PODER EXECUTIVO A CRIAR O PARQUE ESTADUAL
PRESIDENTE WENCESLAU BRAZ LOCALIZADO NA SERRA DO CURRAL, NO
MUNICÍPIO DE NOVA LIMA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-06-09,000147096,PL. 1107 1977 - PROJETO DE LEI,1691,DELIBERAÇÃO DE PLENÁRIO,MEIO AMBIENTE,LEI 7041 1977 - LEI ORDINÁRIA,20131017,1528,rosanacf,1977-06-06,"list(passo = 1, data = ""1977-06-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1977\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 1 7 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 7 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 30 6 1977\nDEFESA DO MEIO AMBIENTE\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 30 6 1977\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 30 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 6 7 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 7 1977"")",list(),list(),N,"list(id = 1691, nome = ""DEPUTADO JORGE ORLANDO CARONE"", partido = ""MDB"")",NA,NA,MEIO AMBIENTE,NA,NULL,/legislacao/mineira/LEI/7041/1977,LEI 7041 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1105,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ALIENAR IMÓVEIS DE PROPRIEDADE
DO ESTADO DE MINAS GERAIS, SITUADOS NAS CAPITAIS DOS ESTADOS
DO RIO DE JANEIRO E SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-06-08,000147100,PL. 1105 1977 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7040 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-06-06,"list(passo = 1, data = ""1977-06-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 5 7 1977, COM EMENDA\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 7 1977\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATORES: DEP. JOÃO NAVARRO, DEP. LUIZ BACCARINI E\nDEP. CARLOS LEMOS\nPUBLICAÇÃO: 28 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 8 7 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 7 1977"")",list(),list(),N,NULL,NA,NA,NA,NA,"list(descricao = ""MSG 557 1977"")",/legislacao/mineira/LEI/7040/1977,LEI 7040 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1104,TRIBUNAL DE CONTAS,"DISPÕE SOBRE O REAJUSTAMENTO DE PROVENTOS DOS SERVIDORES DO
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-06-08,000147101,PL. 1104 1977 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCEMG)",LEI 7098 1977 - LEI ORDINÁRIA,20170926,1141,m20993,1977-06-06,"list(passo = 1, data = ""1977-06-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 6 1977\nEMENDAS PUBLICADAS NO DL EM 2 9 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 9 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 9 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 26 8 1977\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 26 8 1977\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO GALLO\nPUBLICAÇÃO: 26 8 1977\nFINANÇAS (PARECER SOBRE EMENDAS)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 9 9 1977\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 9 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON SALLES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 10 1977"")",list(),list(),N,NULL,NA,NA,ADMINISTRAÇÃO PÚBLICA,NA,"list(descricao = ""MSG 556 1977"")",/legislacao/mineira/LEI/7098/1977,LEI 7098 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1099,GOVERNADOR DO ESTADO,"CONTÉM O ESTATUTO DO PESSOAL DO MAGISTÉRIO PÚBLICO DO ESTADO
DE MINAS GERAIS E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1977-06-04,000147111,PL. 1099 1977 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
SECRETARIA DE ESTADO",LEI 7109 1977 - LEI ORDINÁRIA,20150219,1554,m17461,1977-06-03,"list(passo = 1, data = ""1977-06-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 6 1977\nEMENDAS PUBLICADAS NO DL EM 24 8 1977, 17 9 1977 E 22 9 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1977, COM EMENDAS\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 10 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nPERDEU PRAZO\nEDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 10 9 1977\nEDUCAÇÃO (PARECER SOBRE EMENDAS)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 24 9 1977\nEDUCAÇÃO\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 4 10 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 11 10 1977\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 14 10 1977 E RETIFICAÇÃO PUBLICADA NO DL EM\n15 10 1977\nVETO PARCIAL MANTIDO"")",list(),list(),N,NULL,NA,NA,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO",NA,NULL,/legislacao/mineira/LEI/7109/1977,LEI 7109 1977 - LEI ORDINÁRIA,PROJETO REPUBLICADO NO DL EM 7 6 1977.
Remissivo,1977,PROJETO DE LEI,PL,1095,DEPUTADO EMÍLIO HADDAD                     MDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA JESUS DE NAZARÉ, COM SEDE
NA CIDADE DE OLIVEIRA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, OLIVEIRA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-06-07,000147109,PL. 1095 1977 - PROJETO DE LEI,1192,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7049 1977 - LEI ORDINÁRIA,20120223,1445,rosanacf,1977-06-03,"list(passo = 1, data = ""1977-06-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 6 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 7 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 23 6 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 2 7 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 8 7 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 8 1977"")",list(),list(),N,"list(id = 1192, nome = ""DEPUTADO EMÍLIO HADDAD"", partido = ""MDB"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7049/1977,LEI 7049 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1094,DEPUTADO CHRISTOVAM CHIARADIA              ARENA,"DISPÕE SOBRE OBRAS, SERVIÇOS, COMPRAS E ALIENAÇÃO DA
ADMINISTRAÇÃO CENTRALIZADA E AUTARQUICA DO ESTADO DE MINAS
GERAIS E DÁ OUTRAS PROVIDÊNCIAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1977-06-07,000147110,PL. 1094 1977 - PROJETO DE LEI,1177,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1977-06-03,"list(passo = 1, data = ""1977-06-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1977"")",list(),list(),N,"list(id = 1177, nome = ""DEPUTADO CHRISTOVAM CHIARADIA"", partido = ""ARENA"")",NA,NA,NA,NA,"list(descricao = ""PL. 340 1975"")",NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1093,DEPUTADO HAROLDO LOPES DA COSTA            MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO PRÓ-MELHORAMENTOS DO BAIRRO
ANA LÚCIA, COM SEDE NO DISTRITO DE CARVALHO DE BRITO, NO MUNICÍPIO DE
SABARÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SABARÁ.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1977-06-03,000147114,PL. 1093 1977 - PROJETO DE LEI,1473,NA,UTILIDADE PÚBLICA,NA,20120223,1444,rosanacf,1977-06-01,"list(passo = 1, data = ""1977-06-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 6 1977\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1473, nome = ""DEPUTADO HAROLDO LOPES DA COSTA"", partido = ""MDB"")",ARQUIVO,19790131,NA,NA,NULL,NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1092,DEPUTADO GERARDO RENAULT                   ARENA,"AUTORIZA O GOVERNO DO ESTADO A FAZER A REVERSÃO DE IMÓVEL AO
PATRIMÔNIO DO MUNICÍPIO DE SÃO TIAGO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1977-06-03,000147115,PL. 1092 1977 - PROJETO DE LEI,1176,NA,NA,NA,20090401,1005,m17663,1977-06-01,"list(passo = 1, data = ""1977-06-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA APROVAÇÃO\nAPROVAÇÃO: 26 4 1978\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",ARQUIVO,19790131,NA,NA,NULL,NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1087,GOVERNADOR DO ESTADO,"AUTORIZA A REDISTRIBUIÇÃO DE SUBVENÇÕES CONSTANTES DAS LEIS
5862, DE 11 2 1972, 6135, DE 20 8 1973, 6399, DE 5 8 1974,
E 6625, DE 11 8 1975.",NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1977-06-01,000147118,PL. 1087 1977 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7008 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-05-30,"list(passo = 1, data = ""1977-05-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 3 6 1977, COM EMENDAS\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1977\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 9 6 1977\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 23 6 1977\nVETO PARCIAL MANTIDO"")",list(),list(),N,NULL,NA,NA,NA,NA,"list(descricao = ""MSG 550 1977"")",/legislacao/mineira/LEI/7008/1977,LEI 7008 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1086,DEPUTADO RONALDO CANEDO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO MUNICIPAL DE BEM ESTAR
DO MENOR DE MURIAÉ - COMBEM -, COM SEDE NA CIDADE DE MURIAÉ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MURIAÉ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-31,000147127,PL. 1086 1977 - PROJETO DE LEI,1170,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7037 1977 - LEI ORDINÁRIA,20120223,1437,rosanacf,1977-05-27,"list(passo = 1, data = ""1977-05-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 6 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 6 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 7 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 21 6 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 7 1977"")",list(),list(),N,"list(id = 1170, nome = ""DEPUTADO RONALDO CANEDO"", partido = ""ARENA"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7037/1977,LEI 7037 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1085,DEPUTADO MORVAN ACAYABA                    ARENA,"ALTERA O ART. 2 DA LEI 2766, DE 3 1 1963, QUE AUTORIZA A CRIAÇÃO DA
UNIVERSIDADE DO SUL DE MINAS (AMPLIA A FINALIDADE DA FUNDAÇÃO
UNIVERSIDADE DO SUL DE MINAS, POSTERIORMENTE DENOMINADA FUNDAÇÃO DE
ENSINO E PESQUISA DO SUL DE MINAS, COM SEDE EM VARGINHA, QUE PASSA A
SER RESPONSÁVEL, TAMBÉM, PELA CRIAÇÃO E MANUTENÇÃO DE ESTABELECIMENTOS
DE ENSINO MÉDIO).","ALTERAÇÃO, OBJETIVO, FUNDAÇÃO, ENSINO SUPERIOR, MUNICÍPIO, VARGINHA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-31,000147128,PL. 1085 1977 - PROJETO DE LEI,1460,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7172 1977 - LEI ORDINÁRIA,20120514,1533,rosanacf,1977-05-27,"list(passo = 1, data = ""1977-05-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 6 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 9 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 11 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 24 6 1977\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 24 6 1977\nEDUCAÇÃO\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 27 10 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ JUNQUEIRA\nPUBLICAÇÃO: 21 12 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 12 1977"")",list(),list(),N,"list(id = 1460, nome = ""DEPUTADO MORVAN ACAYABA"", partido = ""ARENA"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7172/1977,LEI 7172 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1076,GOVERNADOR DO ESTADO,"CRIA A AUTARQUIA INSTITUTO ESTADUAL DE SAÚDE ANIMAL E DÁ
OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-27,000147130,PL. 1076 1977 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"AUTARQUIA
MEIO AMBIENTE",LEI 7042 1977 - LEI ORDINÁRIA,20141027,1623,m17461,1977-05-25,"list(passo = 1, data = ""1977-05-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 21 6 1977, COM EMENDA\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 6 1977\nCOMISSÕES:\nJUSTIÇA, AGROPECUÁRIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 16 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 7 1977"")",list(),list(),N,NULL,NA,NA,"ADMINISTRAÇÃO PÚBLICA
MEIO AMBIENTE",NA,"list(descricao = ""MSG 546 1977"")",/legislacao/mineira/LEI/7042/1977,LEI 7042 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1072,DEPUTADA JÚNIA MARISE                      MDB,"DECLARA DE UTILIDADE PÚBLICA O SOCIAL OLÍMPICO FERROVIÁRIO, DE BELO
HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1977-05-26,000147134,PL. 1072 1977 - PROJETO DE LEI,1684,NA,UTILIDADE PÚBLICA,NA,20120223,1232,rosanacf,1977-05-24,"list(passo = 1, data = ""1977-05-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 6 1977\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1684, nome = ""DEPUTADA JÚNIA MARISE"", partido = ""MDB"")",ARQUIVO,19790131,NA,NA,NULL,NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1071,DEPUTADO EURÍPEDES CRAIDE                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE
UBERABA, COM SEDE NA CIDADE DE UBERABA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERABA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-26,000147135,PL. 1071 1977 - PROJETO DE LEI,1187,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7045 1977 - LEI ORDINÁRIA,20120223,1230,rosanacf,1977-05-24,"list(passo = 1, data = ""1977-05-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 6 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 7 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 2 7 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 8 7 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 8 1977"")",list(),list(),N,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""PMDB"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7045/1977,LEI 7045 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1070,GOVERNADOR DO ESTADO,"AUTORIZA A TRANSFORMAÇÃO DA AUTARQUIA BANCO DE DESENVOLVIMENTO DE MINAS
GERAIS EM SOCIEDADE ANÔNIMA DE ECONOMIA MISTA E DÁ OUTRAS PROVIDÊNCIAS.","AUTORIZAÇÃO, TRANSFORMAÇÃO, AUTARQUIA, BANCO DE DESENVOLVIMENTO DE
MINAS GERAIS S/A (BDMG), SOCIEDADE ANÔNIMA DE ECONOMIA MISTA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-25,000147144,PL. 1070 1977 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S/A (BDMG)
ORGANIZAÇÃO ADMINISTRATIVA",LEI 7027 1977 - LEI ORDINÁRIA,20160614,1035,malves,1977-05-23,"list(passo = 1, data = ""1977-05-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 21 6 1977\nEMENDA 1 PUBLICADA NO DL EM 16 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 6 1977\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 16 6 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 7 1977"")",list(),list(),N,NULL,NA,NA,ADMINISTRAÇÃO PÚBLICA,NA,"list(descricao = ""MSG 545 1977"")",/legislacao/mineira/LEI/7027/1977,LEI 7027 1977 - LEI ORDINÁRIA,NA
