dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,regime,norma,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,tema,matricula,assuntoGeral,horario,indexacao,autoresEstruturados,local,arquivamento,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,500,1972,GOVERNADOR DO ESTADO,"ALTERA DISPOSIÇÕES DA LEI 4177, DE 18 DE MAIO DE 1966, QUE AUTORIZOU O
PODER EXECUTIVO A INSTITUIR A FEBEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-22,000149052,PL. 500 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5957 1972 - LEI ORDINÁRIA,20150707,zigoni,1972-06-20,"list(passo = 1, data = ""1972-06-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 6 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1972\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 30 6 1972\nSAÚDE E AÇÃO SOCIAL\nRELATOR: DEP. MÁRIO HUGO LADEIRA\nPUBLICAÇÃO: 30 6 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1972."")",list(),list(),"list(descricao = ""MSG 156 1972"")",N,"ADMINISTRAÇÃO PÚBLICA
CRIANÇA E ADOLESCENTE",,"CRIANÇA E ADOLESCENTE
FUNDAÇÃO PÚBLICA",1216,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/5957/1972,LEI 5957 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,499,1972,DEPUTADO CARLOS ELOY                       ARENA,"DECLARA DE UTILIDADE PÚBLICA O ""INSTITUTO BÍBLICO EDUARDO LANE"", COM
SEDE NA CIDADE DE PATROCÍNIO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-22,000149053,PL. 499 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5987 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-20,"list(passo = 1, data = ""1972-06-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 6 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 8 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO JUNQUEIRA\nPUBLICAÇÃO: 28 6 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 15 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 6 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 9 1972."")",list(),list(),NULL,N,NA,708,UTILIDADE PÚBLICA,1626,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PATROCÍNIO.","list(id = 708, nome = ""DEPUTADO CARLOS ELOY"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5987/1972,LEI 5987 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,498,1972,DEPUTADO SYLO COSTA                        ARENA,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS A
RAIMUNDO SIEBRA DE BRITO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-20,000149054,PL. 498 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6367 1972 - LEI ORDINÁRIA,20150518,m17461,1972-06-16,"list(passo = 1, data = ""1972-06-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 6 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 6 1974\nCOMISSÕES:\nCONSELHO DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO PROF. ALBERTO DEODATO\nPARECER FAVORÁVEL\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 16 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 1 6 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: 20 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 7 1974."")",list(),list(),NULL,N,NA,978,HOMENAGEM,1029,"CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.","list(id = 978, nome = ""DEPUTADO SYLO COSTA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6367/1972,LEI 6367 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,496,1972,DEPUTADO JOÃO NAVARRO                      ARENA,"INSTITUI O ""PRÊMIO PODER LEGISLATIVO"".",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1972-06-19,000149055,PL. 496 1972 - PROJETO DE LEI,NA,NA,20150518,m17461,1972-06-15,"list(passo = 1, data = ""1972-06-15"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,311,HOMENAGEM,1027,"CRIAÇÃO, PRÊMIO.","list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",ARQUIVO,19750131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,495,1972,DEPUTADO GERALDO QUINTÃO                   ARENA,"DISPÕE SOBRE O CURSO TÉCNICO DE CONTABILIDADE ANEXO AO COLÉGIO
ESTADUAL ""MARQUES AFONSO"", DE SÃO DOMINGOS DO PRATA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-17,000149057,PL. 495 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6028 1972 - LEI ORDINÁRIA,19980101,Carga,1972-06-15,"list(passo = 1, data = ""1972-06-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 23 9 1972\nEDUCAÇÃO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 23 9 1972\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 13 10 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 26 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 11 1972."")",list(),list(),NULL,N,NA,750,NA,NA,NA,"list(id = 750, nome = ""DEPUTADO GERALDO QUINTÃO"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6028/1972,LEI 6028 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,494,1972,DEPUTADO EURÍPEDES CRAIDE                  MDB,"DECLARA DE UTILIDADE PÚBLICA A CANTINA PRÉ-ESCOLAR DONA RITA, COM SEDE
EM BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-17,000149058,PL. 494 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5981 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-15,"list(passo = 1, data = ""1972-06-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 6 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 8 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 8 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 22 6 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 15 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 1 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 9 1972."")",list(),list(),NULL,N,NA,1187,UTILIDADE PÚBLICA,1623,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/5981/1972,LEI 5981 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,493,1972,DEPUTADO MANOEL COSTA                      ARENA,"CONCEDE O TÍTULO DE ""CIDADÃO HONORÁRIO DO ESTADO DE MINAS"" AO
PROFESSOR ALFREDO BUZAID.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-16,000149059,PL. 493 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5996 1972 - LEI ORDINÁRIA,20150518,m17461,1972-06-14,"list(passo = 1, data = ""1972-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 9 1972\nCOMISSÕES:\nCONSELHO DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO DESEMBARGADOR HELVÉCIO ROSEMBERG\nPARECER FAVORÁVEL\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 24 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 14 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 22 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 9 1972."")",list(),list(),NULL,N,NA,326,HOMENAGEM,1026,"CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.","list(id = 326, nome = ""DEPUTADO MANOEL COSTA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5996/1972,LEI 5996 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,492,1972,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O ""BRASILEIRINHO FUTEBOL CLUBE"", COM SEDE
NA CIDADE DE JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-16,000149060,PL. 492 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5994 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-14,"list(passo = 1, data = ""1972-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 9 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 15 9 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 15 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 24 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 15 9 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 9 1972."")",list(),list(),NULL,N,NA,1189,UTILIDADE PÚBLICA,1622,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.","list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/5994/1972,LEI 5994 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,491,1972,MESA DA ASSEMBLÉIA,"REAJUSTA OS VENCIMENTOS DO PESSOAL DA SECRETARIA DA ASSEMBLÉIA
LEGISLATIVA DO ESTADO DE MINAS GERAIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-15,000149061,PL. 491 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5947 1972 - LEI ORDINÁRIA,20131021,rosanacf,1972-06-13,"list(passo = 1, data = ""1972-06-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1972\nEMENDAS PUBLICADAS EM 21 6 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 6 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 6 1972\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 16 6 1972\nMESA DA ASSEMBLÉIA\nPRIMEIRA DISCUSSÃO\nPARECER SOBRE EMENDAS\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 23 6 1972\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 28 6 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 30 6 1972\nSANCIONADO\nPUBLICAÇÃO: 12 7 1972."")",list(),list(),NULL,N,ADMINISTRAÇÃO PÚBLICA,,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",1659,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/5947/1972,LEI 5947 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,490,1972,GOVERNADOR DO ESTADO,"AUTORIZA A FUNDAÇÃO RURAL MINEIRA - COLONIZAÇÃO E DESENVOLVIMENTO AGRÁRIO
- RURALMINAS - A ALIENAR TERRAS SITUADAS NOS MUNICÍPIOS DE MANGA E
MONTALVÂNIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-13,000149062,PL. 490 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5971 1972 - LEI ORDINÁRIA,20160607,malves,1972-06-09,"list(passo = 1, data = ""1972-06-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 9 8 1972\nREDAÇÃO FINAL\nPERDEU PRAZO\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 8 8 1972\nAGROPECUÁRIA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ANTHERO ROCHA\nPUBLICAÇÃO: 8 8 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO RENAULT\nPUBLICAÇÃO: 18 8 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 8 1972."")",list(),list(),"list(descricao = ""MSG 153 1972"")",N,POLÍTICA FUNDIÁRIA,,"FUNDAÇÃO RURAL MINEIRA COLONIZAÇÃO E DESENVOLVIMENTO AGRÁRIO (RURALMINAS)
POLÍTICA FUNDIÁRIA",1523,"AUTORIZAÇÃO, FUNDAÇÃO RURAL MINEIRA COLONIZAÇÃO E DESENVOLVIMENTO
AGRÁRIO (RURALMINAS), ALIENAÇÃO, TERRA DEVOLUTA, MUNICÍPIO, MANGA,
MONTALVÂNIA.",NULL,NA,NA,NA,/legislacao/mineira/LEI/5971/1972,LEI 5971 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,489,1972,DEPUTADO SYLO COSTA                        ARENA,"DÁ A DENOMINAÇÃO DE ""DEPUTADO QUINTINO VARGAS"" AO COLÉGIO ESTADUAL
POLIVALENTE DA CIDADE DE PIRAPORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-09,000149064,PL. 489 1972 - PROJETO DE LEI,NA,LEI 5968 1972 - LEI ORDINÁRIA,20120521,rosanacf,1972-06-07,"list(passo = 1, data = ""1972-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 6 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 8 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 15 6 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 28 6 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 8 8 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 8 1972."")",list(),list(),NULL,N,NA,978,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1534,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PIRAPORA.","list(id = 978, nome = ""DEPUTADO SYLO COSTA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5968/1972,LEI 5968 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,488,1972,DEPUTADO SYLO COSTA                        ARENA,"DÁ A DENOMINAÇÃO DE ""DEPUTADO ATALIBA MENDES"" AO FÓRUM DA COMARCA DE
PEDRA AZUL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-09,000149065,PL. 488 1972 - PROJETO DE LEI,NA,LEI 5972 1972 - LEI ORDINÁRIA,20120521,rosanacf,1972-06-07,"list(passo = 1, data = ""1972-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 6 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 8 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 15 6 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERNANDO JUNQUEIRA\nPUBLICAÇÃO: 28 6 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 8 8 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 8 1972."")",list(),list(),NULL,N,NA,978,PRÓPRIO PÚBLICO,1535,"DENOMINAÇÃO, FÓRUM, COMARCA DE PEDRA AZUL.","list(id = 978, nome = ""DEPUTADO SYLO COSTA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/5972/1972,LEI 5972 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,487,1972,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A ""TENDA ESPÍRITA DE UMBANDA - FÉ,
ESPERANÇA E CARIDADE TRÊS PODERES"", COM SEDE EM BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-09,000149066,PL. 487 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 5975 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-07,"list(passo = 1, data = ""1972-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 8 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 8 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO JUNQUEIRA\nPUBLICAÇÃO: 17 6 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 1 7 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO RENAULT\nPUBLICAÇÃO: 18 8 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 9 1972."")",list(),list(),NULL,N,NA,1189,UTILIDADE PÚBLICA,1618,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/5975/1972,LEI 5975 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,485,1972,DEPUTADO JÉSUS TRINDADE                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA MUNICIPAL LIA SALGADO, COM SEDE
EM BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-06-08,000149067,PL. 485 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6121 1972 - LEI ORDINÁRIA,20120305,rosanacf,1972-06-06,"list(passo = 1, data = ""1972-06-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 4 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 3 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 4 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 13 6 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 7 1973."")",list(),list(),NULL,N,NA,1048,UTILIDADE PÚBLICA,1617,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6121/1972,LEI 6121 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,484,1972,DEPUTADO AMILCAR PADOVANI                  MDB,"DISPÕE, SUPLETIVAMENTE, SOBRE NORMAS PARA RECONHECIMENTO DE
ESTABELECIMENTO DE ENSINO PELO ESTADO E DÁ OUTRAS PROVIDÊNCIAS.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1972-06-08,000149068,PL. 484 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,NA,19980101,Carga,1972-06-06,"list(passo = 1, data = ""1972-06-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 13 10 1972\nEDUCAÇÃO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 13 10 1972\nREJEITADO PELAS DUAS COMISSÕES\nPROPOSIÇÃO REJEITADA"")",list(),list(),NULL,N,NA,1189,NA,NA,NA,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,NA,NA
